Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时45分51秒   999    101998   20.00    9.00    0.00    0.00   29.00     3    610.00      0.00 2674248  119576   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时45分52秒   999    101998  254.00   70.00    0.00    0.00  324.00     3  62870.00      0.00 2753048  173864   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时45分53秒   999    101998  250.00  124.00    0.00    0.00  374.00     3  29330.00      0.00 2757076  174524   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时45分54秒   999    101998  254.00  117.00    0.00    0.00  371.00     3  12501.00      0.00 2755008  173184   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时45分55秒   999    101998  267.00  100.00    0.00    0.00  367.00     3   7042.00      0.00 2754640  173148   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时45分56秒   999    101998  260.00  106.00    0.00    0.00  366.00     3   6157.00      0.00 2754048  173628   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时45分57秒   999    101998  249.00  116.00    0.00    0.00  365.00     3   4135.00      0.00 2753344  172520   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时45分58秒   999    101998  248.00  113.00    0.00    0.00  361.00     3   2770.00      0.00 2751040  172644   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时45分59秒   999    101998  254.00  107.00    0.00    0.00  361.00     3   2619.00      0.00 2750960  172308   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时46分00秒   999    101998  258.00  105.00    0.00    0.00  363.00     3   3366.00      0.00 2750080  171272   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时46分01秒   999    101998  246.00  109.00    0.00    0.00  355.00     3   1964.00      0.00 2748544  172244   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时46分02秒   999    101998  252.00  106.00    0.00    0.00  358.00     3   2905.00      0.00 2747440  170156   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时46分03秒   999    101998  247.00  115.00    0.00    0.00  362.00     3   3278.00      0.00 2747488  170816   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时46分04秒   999    101998  248.00  113.00    0.00    0.00  361.00     3   2781.00      0.00 2747776  170464   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时46分05秒   999    101998  249.00  108.00    0.00    0.00  357.00     3   2145.00      0.00 2746528  170076   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时46分06秒   999    101998  247.00  110.00    0.00    0.00  357.00     3   1139.00      0.00 2746448  169972   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时46分07秒   999    101998  248.00  109.00    0.00    0.00  357.00     3    841.00      0.00 2746448  170688   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
