4         Threads
25        Connections per thread
180       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets        12494.43          ---          ---         0.72901         0.71100         0.75900         1.41500         1.47900     13004.96 
Gets       124941.19    124941.19         0.00         0.72728         0.71100         0.75100         1.41500         1.47100    129436.28 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals     137435.61    124941.19         0.00         0.72744         0.71100         0.75100         1.41500         1.47900    142441.24 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.127        0.000
SET       0.687        5.000
SET       0.695       10.000
SET       0.695       15.000
SET       0.703       20.000
SET       0.703       25.000
SET       0.703       30.000
SET       0.703       35.000
SET       0.703       40.000
SET       0.711       45.000
SET       0.711       50.000
SET       0.711       52.500
SET       0.711       55.000
SET       0.711       57.500
SET       0.711       60.000
SET       0.711       62.500
SET       0.711       65.000
SET       0.711       67.500
SET       0.719       70.000
SET       0.719       72.500
SET       0.719       75.000
SET       0.719       76.250
SET       0.719       77.500
SET       0.719       78.750
SET       0.719       80.000
SET       0.719       81.250
SET       0.719       82.500
SET       0.719       83.750
SET       0.727       85.000
SET       0.727       86.250
SET       0.727       87.500
SET       0.727       88.125
SET       0.727       88.750
SET       0.727       89.375
SET       0.727       90.000
SET       0.735       90.625
SET       0.735       91.250
SET       0.735       91.875
SET       0.735       92.500
SET       0.743       93.125
SET       0.743       93.750
SET       0.743       94.062
SET       0.751       94.375
SET       0.751       94.688
SET       0.759       95.000
SET       0.759       95.312
SET       0.775       95.625
SET       0.783       95.938
SET       0.815       96.250
SET       0.831       96.562
SET       0.847       96.875
SET       0.887       97.031
SET       0.951       97.188
SET       0.983       97.344
SET       1.047       97.500
SET       1.367       97.656
SET       1.383       97.812
SET       1.391       97.969
SET       1.399       98.125
SET       1.399       98.281
SET       1.407       98.438
SET       1.407       98.516
SET       1.407       98.594
SET       1.407       98.672
SET       1.415       98.750
SET       1.415       98.828
SET       1.415       98.906
SET       1.415       98.984
SET       1.423       99.062
SET       1.423       99.141
SET       1.423       99.219
SET       1.423       99.258
SET       1.423       99.297
SET       1.423       99.336
SET       1.431       99.375
SET       1.431       99.414
SET       1.431       99.453
SET       1.431       99.492
SET       1.431       99.531
SET       1.439       99.570
SET       1.439       99.609
SET       1.439       99.629
SET       1.439       99.648
SET       1.439       99.668
SET       1.439       99.688
SET       1.447       99.707
SET       1.447       99.727
SET       1.447       99.746
SET       1.447       99.766
SET       1.447       99.785
SET       1.455       99.805
SET       1.455       99.814
SET       1.455       99.824
SET       1.455       99.834
SET       1.463       99.844
SET       1.463       99.854
SET       1.463       99.863
SET       1.471       99.873
SET       1.471       99.883
SET       1.471       99.893
SET       1.479       99.902
SET       1.479       99.907
SET       1.479       99.912
SET       1.487       99.917
SET       1.487       99.922
SET       1.487       99.927
SET       1.495       99.932
SET       1.495       99.937
SET       1.503       99.941
SET       1.511       99.946
SET       1.519       99.951
SET       1.519       99.954
SET       1.519       99.956
SET       1.527       99.958
SET       1.527       99.961
SET       1.535       99.963
SET       1.535       99.966
SET       1.535       99.968
SET       1.543       99.971
SET       1.543       99.973
SET       1.551       99.976
SET       1.551       99.977
SET       1.551       99.978
SET       1.551       99.979
SET       1.559       99.980
SET       1.559       99.982
SET       1.567       99.983
SET       1.567       99.984
SET       1.567       99.985
SET       1.575       99.987
SET       1.575       99.988
SET       1.583       99.988
SET       1.583       99.989
SET       1.583       99.990
SET       1.591       99.990
SET       1.599       99.991
SET       1.607       99.991
SET       1.615       99.992
SET       1.623       99.993
SET       1.639       99.993
SET       1.663       99.994
SET       1.679       99.994
SET       1.695       99.995
SET       1.711       99.995
SET       1.735       99.995
SET       1.767       99.995
SET       1.799       99.996
SET       1.815       99.996
SET       1.855       99.996
SET       1.919       99.997
SET       1.951       99.997
SET       1.983       99.997
SET       1.999       99.997
SET       2.047       99.997
SET       2.111       99.998
SET       2.111       99.998
SET       2.127       99.998
SET       2.159       99.998
SET       2.175       99.998
SET       2.191       99.998
SET       2.319       99.998
SET       2.383       99.999
SET       2.399       99.999
SET       2.415       99.999
SET       2.623       99.999
SET       2.719       99.999
SET       2.751       99.999
SET       2.831       99.999
SET       8.319       99.999
SET       8.383       99.999
SET       8.383       99.999
SET       8.383       99.999
SET       8.447       99.999
SET       8.447       99.999
SET       8.447       99.999
SET       8.447       99.999
SET       8.447       99.999
SET       8.447      100.000
SET     606.207      100.000
SET     606.207      100.000
SET     606.207      100.000
SET     606.207      100.000
SET     606.207      100.000
SET     606.207      100.000
SET     606.207      100.000
SET     606.207      100.000
SET     606.207      100.000
SET     610.303      100.000
SET     610.303      100.000
---
GET       0.095        0.000
GET       0.687        5.000
GET       0.695       10.000
GET       0.695       15.000
GET       0.703       20.000
GET       0.703       25.000
GET       0.703       30.000
GET       0.703       35.000
GET       0.703       40.000
GET       0.711       45.000
GET       0.711       50.000
GET       0.711       52.500
GET       0.711       55.000
GET       0.711       57.500
GET       0.711       60.000
GET       0.711       62.500
GET       0.711       65.000
GET       0.711       67.500
GET       0.719       70.000
GET       0.719       72.500
GET       0.719       75.000
GET       0.719       76.250
GET       0.719       77.500
GET       0.719       78.750
GET       0.719       80.000
GET       0.719       81.250
GET       0.719       82.500
GET       0.719       83.750
GET       0.727       85.000
GET       0.727       86.250
GET       0.727       87.500
GET       0.727       88.125
GET       0.727       88.750
GET       0.727       89.375
GET       0.727       90.000
GET       0.735       90.625
GET       0.735       91.250
GET       0.735       91.875
GET       0.735       92.500
GET       0.735       93.125
GET       0.743       93.750
GET       0.743       94.062
GET       0.743       94.375
GET       0.751       94.688
GET       0.751       95.000
GET       0.759       95.312
GET       0.767       95.625
GET       0.775       95.938
GET       0.791       96.250
GET       0.823       96.562
GET       0.839       96.875
GET       0.847       97.031
GET       0.879       97.188
GET       0.943       97.344
GET       0.983       97.500
GET       1.247       97.656
GET       1.375       97.812
GET       1.383       97.969
GET       1.391       98.125
GET       1.399       98.281
GET       1.399       98.438
GET       1.407       98.516
GET       1.407       98.594
GET       1.407       98.672
GET       1.407       98.750
GET       1.415       98.828
GET       1.415       98.906
GET       1.415       98.984
GET       1.415       99.062
GET       1.423       99.141
GET       1.423       99.219
GET       1.423       99.258
GET       1.423       99.297
GET       1.423       99.336
GET       1.431       99.375
GET       1.431       99.414
GET       1.431       99.453
GET       1.431       99.492
GET       1.431       99.531
GET       1.431       99.570
GET       1.439       99.609
GET       1.439       99.629
GET       1.439       99.648
GET       1.439       99.668
GET       1.439       99.688
GET       1.439       99.707
GET       1.447       99.727
GET       1.447       99.746
GET       1.447       99.766
GET       1.447       99.785
GET       1.455       99.805
GET       1.455       99.814
GET       1.455       99.824
GET       1.455       99.834
GET       1.455       99.844
GET       1.463       99.854
GET       1.463       99.863
GET       1.463       99.873
GET       1.471       99.883
GET       1.471       99.893
GET       1.479       99.902
GET       1.479       99.907
GET       1.479       99.912
GET       1.479       99.917
GET       1.487       99.922
GET       1.487       99.927
GET       1.495       99.932
GET       1.495       99.937
GET       1.495       99.941
GET       1.503       99.946
GET       1.511       99.951
GET       1.511       99.954
GET       1.519       99.956
GET       1.519       99.958
GET       1.527       99.961
GET       1.527       99.963
GET       1.535       99.966
GET       1.535       99.968
