id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
warmup,1.001,33885,,33732,0,33203,261,4138,14164,24048,50857,95,2150,5715,12753,16119
warmup,2.000,59604,,59257,0,59799,1139,6031,8284,13165,17459,126,6907,7941,9189,10049
warmup,3.000,62700,,62723,0,62889,2726,5415,6341,8155,8897,1413,7692,8412,9667,10681
warmup,4.000,63300,,63295,0,63208,1549,5366,6367,8374,9662,570,7670,8471,9719,10996
warmup,5.000,63015,,62997,0,63053,2249,5341,6115,7254,8097,3061,7625,8478,9566,10001
warmup,6.000,62822,,62822,0,62926,1947,5482,6639,8333,10232,2666,7690,8424,9490,10391
warmup,7.000,62668,,62674,0,62619,1394,5244,5937,7265,8323,3942,7735,8564,9675,10650
warmup,8.000,62412,,62406,0,62211,1576,5624,6460,8958,10558,401,7707,8632,9573,10294
warmup,9.000,63542,,63552,0,63731,2841,5373,6099,7978,10250,572,7544,8318,9456,10145
warmup,10.000,60592,,60582,0,60506,2191,5388,6328,8189,10065,3791,8080,8863,9913,10370
warmup,11.000,61218,,61218,0,61295,2460,5280,5984,7543,12185,1435,7909,8637,9904,12974
warmup,12.000,60843,,60846,0,60666,2088,5510,6373,7936,10216,2883,8081,8820,9836,10601
warmup,13.000,60360,,60365,0,60587,3101,5520,6336,7747,9291,403,7938,8832,10091,10705
warmup,14.000,63201,,63220,0,63159,1997,5264,6029,7887,8627,2293,7660,8372,9595,10190
warmup,15.000,60889,,60869,0,60935,2951,5424,6196,7955,8793,4326,7911,8779,9732,10347
warmup,16.000,63061,,63108,0,63055,2876,5558,6558,8574,9661,3315,7694,8496,9612,10299
warmup,17.000,61311,,61259,0,61245,3177,5575,6430,7863,9085,3817,7956,8854,9927,10431
warmup,18.000,62215,,62214,0,62238,2291,5756,6611,8443,10331,3174,7859,8606,9867,10766
