Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分47秒   999     44737   58.00   19.00    0.00    0.00   77.00     1  16189.00      0.00 2725092  161528   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分48秒   999     44737  247.00   53.00    0.00    0.00  300.00     1  67804.00      0.00 2759412  178848   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分49秒   999     44737  251.00   77.00    0.00    0.00  328.00     1 117088.00      0.00 2750688  175716   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分50秒   999     44737  253.00   83.00    0.00    0.00  336.00     1 124790.00      0.00 2746736  172268   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分51秒   999     44737  265.00   65.00    0.00    0.00  330.00     1 118711.00      0.00 2748348  180292   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分52秒   999     44737  264.00   63.00    0.00    0.00  327.00     1 104276.00      0.00 2749636  184056   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分53秒   999     44737  247.00   73.00    0.00    0.00  320.00     1  97225.00      0.00 2747944  178104   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分54秒   999     44737  256.00   74.00    0.00    0.00  330.00     1 109389.00      0.00 2752688  171340   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分55秒   999     44737  253.00   71.00    0.00    0.00  324.00     1 103754.00      0.00 2747140  173980   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分56秒   999     44737  262.00   72.00    0.00    0.00  334.00     1 109321.00      0.00 2750640  176736   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分57秒   999     44737  262.00   74.00    0.00    0.00  336.00     1 107337.00      0.00 2749532  174656   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分58秒   999     44737  261.00   68.00    0.00    0.00  329.00     1 102330.00      0.00 2747300  173592   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时56分59秒   999     44737  262.00   74.00    0.00    0.00  336.00     1 111502.00      0.00 2750760  176612   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分00秒   999     44737  245.00   75.00    0.00    0.00  320.00     1 106079.00      0.00 2746816  173672   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分01秒   999     44737  261.00   65.00    0.00    0.00  326.00     1 102732.00      0.00 2754276  179916   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分02秒   999     44737  263.00   70.00    0.00    0.00  333.00     1 101244.00      0.00 2754244  178952   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分03秒   999     44737  262.00   65.00    0.00    0.00  327.00     1  97671.00      0.00 2746328  173240   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分04秒   999     44737  259.00   69.00    0.00    0.00  328.00     1  96656.00      0.00 2753944  175436   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分05秒   999     44737  254.00   72.00    0.00    0.00  326.00     1  92267.00      0.00 2749480  174384   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分06秒   999     44737  264.00   69.00    0.00    0.00  333.00     1  95680.00      0.00 2752864  178336   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分07秒   999     44737  266.00   68.00    0.00    0.00  334.00     1  97276.00      0.00 2748808  172976   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分08秒   999     44737  260.00   68.00    0.00    0.00  328.00     1  88653.00      0.00 2752456  175904   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分09秒   999     44737  252.00   70.00    0.00    0.00  322.00     1  87767.00      0.00 2750760  180368   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分10秒   999     44737  258.00   70.00    0.00    0.00  328.00     1  90762.00      0.00 2747348  175948   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分11秒   999     44737  258.00   69.00    0.00    0.00  327.00     1  88720.00      0.00 2744524  173596   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分12秒   999     44737  261.00   70.00    0.00    0.00  331.00     1  89655.00      0.00 2752128  176012   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分13秒   999     44737  266.00   65.00    0.00    0.00  331.00     1  94852.00      0.00 2751672  175564   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分14秒   999     44737  261.00   67.00    0.00    0.00  328.00     1  93844.00      0.00 2749260  175328   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分15秒   999     44737  262.00   65.00    0.00    0.00  327.00     1  91785.00      0.00 2753724  179488   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分16秒   999     44737  265.00   60.00    0.00    0.00  325.00     1  92790.00      0.00 2751312  173248   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分17秒   999     44737  262.00   69.00    0.00    0.00  331.00     1  92941.00      0.00 2746864  178032   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分18秒   999     44737  260.00   67.00    0.00    0.00  327.00     1  94502.00      0.00 2746872  181748   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分19秒   999     44737  260.00   67.00    0.00    0.00  327.00     1  91292.00      0.00 2756168  182736   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分20秒   999     44737  268.00   60.00    0.00    0.00  328.00     1  92437.00      0.00 2758612  178472   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分21秒   999     44737  263.00   67.00    0.00    0.00  330.00     1  93124.00      0.00 2752964  181916   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分22秒   999     44737  252.00   74.00    0.00    0.00  326.00     1  89467.00      0.00 2749008  176884   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分23秒   999     44737  262.00   62.00    0.00    0.00  324.00     1  91126.00      0.00 2751240  185248   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分24秒   999     44737  252.00   73.00    0.00    0.00  325.00     1  90466.00      0.00 2751116  175716   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分25秒   999     44737  258.00   66.00    0.00    0.00  324.00     1  94394.00      0.00 2756652  180468   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分26秒   999     44737  262.00   68.00    0.00    0.00  330.00     1  97756.00      0.00 2746196  177392   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分27秒   999     44737  252.00   80.00    0.00    0.00  332.00     1  91566.00      0.00 2748096  175216   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分28秒   999     44737  268.00   70.00    0.00    0.00  338.00     1 103940.00      0.00 2752104  173932   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分29秒   999     44737  260.00   71.00    0.00    0.00  331.00     1  98628.00      0.00 2749804  173964   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分30秒   999     44737  265.00   72.00    0.00    0.00  337.00     1 104253.00      0.00 2748020  173920   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分31秒   999     44737  260.00   65.00    0.00    0.00  325.00     1  88925.00      0.00 2753452  173896   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分32秒   999     44737  264.00   65.00    0.00    0.00  329.00     1 102861.00      0.00 2750784  174212   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分33秒   999     44737  260.00   71.00    0.00    0.00  331.00     1 114452.00      0.00 2753592  177492   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分34秒   999     44737  263.00   66.00    0.00    0.00  329.00     1 119511.00      0.00 2750660  173196   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分35秒   999     44737  266.00   64.00    0.00    0.00  330.00     1 106892.00      0.00 2747580  176328   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分36秒   999     44737  265.00   75.00    0.00    0.00  340.00     1 121517.00      0.00 2757728  176036   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分37秒   999     44737  261.00   67.00    0.00    0.00  328.00     1 104405.00      0.00 2756236  174708   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分38秒   999     44737  258.00   74.00    0.00    0.00  332.00     1 107704.00      0.00 2759748  181200   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时57分39秒   999     44737  251.00   71.00    0.00    0.00  322.00     1 108794.00      0.00 2747300  180524   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
