Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时07分52秒   999    132150   21.00    8.00    0.00    0.00   29.00     2    198.00      0.00 2671200  118088   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时07分53秒   999    132150   47.00   11.00    0.00    0.00   58.00     2     57.00      0.00 2671200  117928   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时07分54秒   999    132150   43.00   10.00    0.00    0.00   53.00     2      8.00      0.00 2670688  117928   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时07分55秒   999    132150   42.00   12.00    0.00    0.00   54.00     2     18.00      0.00 2670688  117928   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时07分56秒   999    132150   43.00   10.00    0.00    0.00   53.00     2      0.00      0.00 2670100  117348   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时07分57秒   999    132150   44.00   12.00    0.00    0.00   56.00     2    162.00      0.00 2670212  117504   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时07分58秒   999    132150   40.00   13.00    0.00    0.00   53.00     2      0.00      0.00 2669260  117040   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时07分59秒   999    132150   44.00    9.00    0.00    0.00   53.00     2      0.00      0.00 2669260  117040   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时08分00秒   999    132150   40.00   14.00    0.00    0.00   54.00     2      0.00      0.00 2669260  117040   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时08分01秒   999    132150   38.00   15.00    0.00    0.00   53.00     2      0.00      0.00 2669260  117040   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时08分02秒   999    132150   44.00   11.00    0.00    0.00   55.00     2     85.00      0.00 2669772  117168   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时08分03秒   999    132150   41.00   12.00    0.00    0.00   53.00     2      0.00      0.00 2669772  117168   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时08分04秒   999    132150   41.00   13.00    0.00    0.00   54.00     2      0.00      0.00 2669772  117168   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时08分05秒   999    132150   42.00   12.00    0.00    0.00   54.00     2      0.00      0.00 2669772  117168   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时08分06秒   999    132150   42.00   12.00    0.00    0.00   54.00     2      0.00      0.00 2669772  117168   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时08分07秒   999    132150   42.00   13.00    0.00    0.00   55.00     2     30.00      0.00 2669772  117296   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时08分08秒   999    132150   45.00    8.00    0.00    0.00   53.00     2      0.00      0.00 2669772  117296   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
