Linux 6.6.30+ (kylin) 	2026年07月19日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分43秒   999     59684   10.00    3.00    0.00    0.00   13.00     1    798.00      0.00 2673496  119928   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分44秒   999     59684  227.00   88.00    0.00    0.00  315.00     1  42766.00      0.00 2751144  174520   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分45秒   999     59684  273.00  105.00    0.00    0.00  378.00     1  35699.00      0.00 2753436  181380   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分46秒   999     59684  261.00  107.00    0.00    0.00  368.00     1   7586.00      0.00 2752632  180892   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分47秒   999     59684  258.00  118.00    0.00    0.00  376.00     1   5259.00      0.00 2751680  180260   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分48秒   999     59684  265.00  102.00    0.00    0.00  367.00     1   4182.00      0.00 2749928  179876   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分49秒   999     59684  250.00  113.00    0.00    0.00  363.00     1   2679.00      0.00 2749992  179228   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分50秒   999     59684  257.00  110.00    0.00    0.00  367.00     1   2071.00      0.00 2748888  178692   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分51秒   999     59684  261.00  105.00    0.00    0.00  366.00     1   2480.00      0.00 2748056  178700   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分52秒   999     59684  253.00  112.00    0.00    0.00  365.00     1   2278.00      0.00 2746516  177600   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分53秒   999     59684  267.00  101.00    0.00    0.00  368.00     1   1701.00      0.00 2746436  177436   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分54秒   999     59684  261.00  107.00    0.00    0.00  368.00     1   1583.00      0.00 2745580  177416   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分55秒   999     59684  261.00  106.00    0.00    0.00  367.00     1    453.00      0.00 2743452  176236   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分56秒   999     59684  256.00  110.00    0.00    0.00  366.00     1   1460.00      0.00 2746156  178340   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分57秒   999     59684  266.00   99.00    0.00    0.00  365.00     1    329.00      0.00 2744252  177128   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分58秒   999     59684  256.00  110.00    0.00    0.00  366.00     1    714.00      0.00 2744652  176220   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时01分59秒   999     59684  259.00  108.00    0.00    0.00  367.00     1    709.00      0.00 2744060  175432   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
