Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分06秒   999     95431   29.00    6.00    0.00    0.00   35.00     0   1079.00      0.00 2675500  120404   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分07秒   999     95431  283.00   84.00    0.00    0.00  367.00     0  41119.00      0.00 2721780  155000   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分08秒   999     95431  276.00  101.00    0.00    0.00  377.00     0  42484.00      0.00 2720732  155948   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分09秒   999     95431  278.00  100.00    0.00    0.00  378.00     0   5551.00      0.00 2719144  154412   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分10秒   999     95431  273.00  105.00    0.00    0.00  378.00     0   6465.00      0.00 2714608  153300   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分11秒   999     95431  266.00  111.00    0.00    0.00  377.00     0   4604.00      0.00 2717108  154068   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分12秒   999     95431  265.00  113.00    0.00    0.00  378.00     0   2021.00      0.00 2717060  154048   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分13秒   999     95431  260.00  120.00    0.00    0.00  380.00     0   2384.00      0.00 2716404  153808   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分14秒   999     95431  273.00  105.00    0.00    0.00  378.00     0   1367.00      0.00 2716316  154036   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分15秒   999     95431  270.00  108.00    0.00    0.00  378.00     0   1272.00      0.00 2716460  153352   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分16秒   999     95431  278.00  100.00    0.00    0.00  378.00     0    901.00      0.00 2717116  154412   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分17秒   999     95431  274.00  105.00    0.00    0.00  379.00     0   1566.00      0.00 2715068  153688   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分18秒   999     95431  276.00  103.00    0.00    0.00  379.00     0    804.00      0.00 2715568  153088   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分19秒   999     95431  266.00  111.00    0.00    0.00  377.00     0   1432.00      0.00 2714544  152952   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分20秒   999     95431  274.00  104.00    0.00    0.00  378.00     0   1398.00      0.00 2715840  152732   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分21秒   999     95431  277.00  102.00    0.00    0.00  379.00     0    840.00      0.00 2714816  152968   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时37分22秒   999     95431  267.00  111.00    0.00    0.00  378.00     0    774.00      0.00 2715328  153240   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
