Linux 6.6.30+ (kylin) 	2026年07月19日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分18秒   999     71142   24.00   10.00    0.00    0.00   34.00     3   1099.00      0.00 2675152  121408   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分19秒   999     71142  263.00   96.00    0.00    0.00  359.00     3  34888.00      0.00 2724424  157528   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分20秒   999     71142  261.00  110.00    0.00    0.00  371.00     3  13406.00      0.00 2723560  157212   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分21秒   999     71142  267.00  102.00    0.00    0.00  369.00     3   7272.00      0.00 2722684  157320   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分22秒   999     71142  257.00  110.00    0.00    0.00  367.00     3   4969.00      0.00 2722956  158200   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分23秒   999     71142  258.00  104.00    0.00    0.00  362.00     3   4235.00      0.00 2723996  158340   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分24秒   999     71142  259.00  101.00    0.00    0.00  360.00     3   3405.00      0.00 2724780  158728   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分25秒   999     71142  254.00  107.00    0.00    0.00  361.00     3   2525.00      0.00 2724268  158668   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分26秒   999     71142  246.00  112.00    0.00    0.00  358.00     3   2938.00      0.00 2723700  157464   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分27秒   999     71142  256.00  107.00    0.00    0.00  363.00     3   3697.00      0.00 2722676  156740   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分28秒   999     71142  259.00  101.00    0.00    0.00  360.00     3   2510.00      0.00 2723336  157740   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分29秒   999     71142  257.00  105.00    0.00    0.00  362.00     3   1884.00      0.00 2723592  158400   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分30秒   999     71142  252.00  111.00    0.00    0.00  363.00     3   2215.00      0.00 2723960  159056   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分31秒   999     71142  258.00  101.00    0.00    0.00  359.00     3   1614.00      0.00 2723960  158796   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分32秒   999     71142  258.00  104.00    0.00    0.00  362.00     3   1189.00      0.00 2723448  158016   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分33秒   999     71142  254.00  109.00    0.00    0.00  363.00     3   1354.00      0.00 2724472  159264   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时26分34秒   999     71142  253.00  108.00    0.00    0.00  361.00     3   1209.00      0.00 2723448  158232   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
