Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分03秒   999    116773    4.00    1.00    0.00    0.00    5.00     1     63.00      0.00 2668432  118976   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分04秒   999    116773   64.00   17.00    0.00    0.00   81.00     1    116.00      0.00 2668944  118976   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分05秒   999    116773   43.00   11.00    0.00    0.00   54.00     1     36.00      0.00 2667736  118424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分06秒   999    116773   43.00   12.00    0.00    0.00   55.00     1     19.00      0.00 2667736  118424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分07秒   999    116773   44.00   11.00    0.00    0.00   55.00     1     17.00      0.00 2667736  118424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分08秒   999    116773   44.00   11.00    0.00    0.00   55.00     1    151.00      0.00 2667736  118680   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分09秒   999    116773   41.00   14.00    0.00    0.00   55.00     1      8.00      0.00 2667736  118808   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分10秒   999    116773   41.00   15.00    0.00    0.00   56.00     1      0.00      0.00 2667736  118808   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分11秒   999    116773   42.00   13.00    0.00    0.00   55.00     1      1.00      0.00 2667736  118808   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分12秒   999    116773   42.00   13.00    0.00    0.00   55.00     1      6.00      0.00 2667736  118808   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分13秒   999    116773   42.00   13.00    0.00    0.00   55.00     1     77.00      0.00 2667224  118324   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分14秒   999    116773   47.00    8.00    0.00    0.00   55.00     1      0.00      0.00 2667224  118324   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分15秒   999    116773   43.00   12.00    0.00    0.00   55.00     1      0.00      0.00 2667224  118324   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分16秒   999    116773   43.00   12.00    0.00    0.00   55.00     1      0.00      0.00 2667224  118324   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分17秒   999    116773   39.00   15.00    0.00    0.00   54.00     1      0.00      0.00 2667224  118324   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分18秒   999    116773   47.00   10.00    0.00    0.00   57.00     1     58.00      0.00 2668248  118452   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时14分19秒   999    116773   41.00   13.00    0.00    0.00   54.00     1      0.00      0.00 2668248  118452   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
