id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q5-drain,1.001,,,,,85098,17421647,17639348,17755835,17897452,17956304,,,,,
q5-drain,2.001,,,,,91589,16958593,17180736,17304636,17408821,17429635,,,,,
q5-drain,3.001,,,,,91217,16498751,16723925,16846359,16930020,16946833,,,,,
q5-drain,4.001,,,,,92044,15969799,16227414,16359231,16469209,16491005,,,,,
q5-drain,5.001,,,,,92463,15485264,15725259,15851696,15951269,15972448,,,,,
q5-drain,6.001,,,,,91860,14996416,15238481,15370797,15463009,15477514,,,,,
q5-drain,7.001,,,,,92249,14486171,14745580,14862263,14969460,14993888,,,,,
q5-drain,8.001,,,,,93138,13975182,14247388,14372272,14455146,14476861,,,,,
q5-drain,9.001,,,,,91999,13480954,13730392,13858259,13957216,13971298,,,,,
q5-drain,10.001,,,,,92467,12928591,13195028,13339846,13442833,13469653,,,,,
q5-drain,11.001,,,,,86335,12481823,12697629,12811620,12909384,12926332,,,,,
