id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q5-fill,1.001,50901,,50502,0,,,,,,,240,1322,4651,8330,11935
q5-fill,2.001,58664,,58762,0,,,,,,,644,6784,8171,11423,29217
q5-fill,3.001,61801,,61602,0,,,,,,,516,6857,8020,11007,13049
q5-fill,4.001,62204,,62295,0,,,,,,,513,6886,8043,11362,13616
q5-fill,5.001,59837,,59746,0,,,,,,,344,6812,8089,11819,13516
q5-fill,6.001,61672,,61672,0,,,,,,,660,6788,8119,11060,13164
q5-fill,7.001,60872,,60872,0,,,,,,,484,6840,8085,11022,13295
q5-fill,8.001,60058,,60058,0,,,,,,,538,7094,8351,10872,13820
q5-fill,9.001,59715,,59715,0,,,,,,,412,7059,8290,11895,13430
q5-fill,10.001,59413,,59518,0,,,,,,,364,6996,8300,11691,13505
q5-fill,11.001,59688,,59853,0,,,,,,,496,6968,8454,12046,13323
q5-fill,12.001,60302,,60154,0,,,,,,,640,6896,8380,11301,13355
q5-fill,13.001,61540,,61555,0,,,,,,,617,6905,8050,11734,13913
q5-fill,14.001,60333,,60196,0,,,,,,,601,6950,8106,11480,12712
q5-fill,15.001,59456,,59592,0,,,,,,,350,7030,8458,11987,13685
q5-fill,16.001,61202,,61426,0,,,,,,,654,6875,8012,10509,13330
