Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时14分57秒   999    134666    0.00    3.00    0.00    0.00    3.00     3     28.00      0.00 2668108  116832   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时14分58秒   999    134666   67.00   15.00    0.00    0.00   82.00     3    112.00      0.00 2668108  116748   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时14分59秒   999    134666   45.00   10.00    0.00    0.00   55.00     3     16.00      0.00 2668108  116748   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分00秒   999    134666   42.00   13.00    0.00    0.00   55.00     3     45.00      0.00 2668108  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分01秒   999    134666   43.00   11.00    0.00    0.00   54.00     3     28.00      0.00 2668620  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分02秒   999    134666   44.00   11.00    0.00    0.00   55.00     3     18.00      0.00 2668108  117004   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分03秒   999    134666   43.00   11.00    0.00    0.00   54.00     3     39.00      0.00 2668620  117004   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分04秒   999    134666   44.00   11.00    0.00    0.00   55.00     3     83.00      0.00 2669132  117260   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分05秒   999    134666   42.00   12.00    0.00    0.00   54.00     3      1.00      0.00 2668620  117260   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分06秒   999    134666   43.00   12.00    0.00    0.00   55.00     3     20.00      0.00 2668620  117048   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分07秒   999    134666   43.00   11.00    0.00    0.00   54.00     3    141.00      0.00 2669132  117560   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分08秒   999    134666   40.00   14.00    0.00    0.00   54.00     3      0.00      0.00 2668620  117560   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分09秒   999    134666   45.00    9.00    0.00    0.00   54.00     3      1.00      0.00 2668620  117560   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分10秒   999    134666   43.00   10.00    0.00    0.00   53.00     3      0.00      0.00 2668620  117560   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分11秒   999    134666   46.00    7.00    0.00    0.00   53.00     3      1.00      0.00 2668620  117560   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分12秒   999    134666   47.00    9.00    0.00    0.00   56.00     3    128.00      0.00 2669644  117396   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时15分13秒   999    134666   40.00   14.00    0.00    0.00   54.00     3      0.00      0.00 2669132  117396   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
