Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分40秒   999    127421   17.00    7.00    0.00    0.00   24.00     3    121.00      0.00 2669176  117940   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分41秒   999    127421   52.00   14.00    0.00    0.00   66.00     3     79.00      0.00 2669688  117940   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分42秒   999    127421   42.00   13.00    0.00    0.00   55.00     3      1.00      0.00 2669032  117800   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分43秒   999    127421   41.00   14.00    0.00    0.00   55.00     3      0.00      0.00 2668080  117424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分44秒   999    127421   43.00   13.00    0.00    0.00   56.00     3     26.00      0.00 2668080  117552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分45秒   999    127421   40.00   14.00    0.00    0.00   54.00     3     61.00      0.00 2668080  117680   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分46秒   999    127421   43.00   12.00    0.00    0.00   55.00     3      0.00      0.00 2668080  117680   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分47秒   999    127421   43.00   12.00    0.00    0.00   55.00     3      0.00      0.00 2668080  117680   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分48秒   999    127421   43.00   13.00    0.00    0.00   56.00     3      0.00      0.00 2668080  117680   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分49秒   999    127421   41.00   15.00    0.00    0.00   56.00     3     30.00      0.00 2668592  117680   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分50秒   999    127421   43.00   12.00    0.00    0.00   55.00     3    111.00      0.00 2668592  117936   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分51秒   999    127421   47.00    8.00    0.00    0.00   55.00     3      0.00      0.00 2668592  117936   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分52秒   999    127421   40.00   15.00    0.00    0.00   55.00     3      0.00      0.00 2668592  117936   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分53秒   999    127421   44.00   10.00    0.00    0.00   54.00     3      0.00      0.00 2668592  117936   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分54秒   999    127421   43.00   13.00    0.00    0.00   56.00     3     98.00      0.00 2669360  118448   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分55秒   999    127421   43.00   11.00    0.00    0.00   54.00     3     44.00      0.00 2668848  118412   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时00分56秒   999    127421   47.00    8.00    0.00    0.00   55.00     3      0.00      0.00 2668848  118412   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
