Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分37秒   999    127891    3.00    0.00    0.00    0.00    3.00     0     26.00      0.00 2669892  118460   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分38秒   999    127891   54.00   15.00    0.00    0.00   69.00     0    523.00      0.00 2671940  119828   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分39秒   999    127891   52.00   13.00    0.00    0.00   65.00     0     19.00      0.00 2671428  119220   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分40秒   999    127891   44.00   11.00    0.00    0.00   55.00     0      0.00      0.00 2670916  118940   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分41秒   999    127891   45.00    9.00    0.00    0.00   54.00     0      5.00      0.00 2670404  118940   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分42秒   999    127891   42.00   13.00    0.00    0.00   55.00     0    143.00      0.00 2670660  119140   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分43秒   999    127891   46.00    8.00    0.00    0.00   54.00     0      1.00      0.00 2670660  119140   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分44秒   999    127891   42.00   12.00    0.00    0.00   54.00     0     18.00      0.00 2670660  119140   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分45秒   999    127891   45.00   10.00    0.00    0.00   55.00     0      1.00      0.00 2670660  119140   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分46秒   999    127891   43.00   11.00    0.00    0.00   54.00     0      0.00      0.00 2670660  119140   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分47秒   999    127891   42.00   13.00    0.00    0.00   55.00     0     75.00      0.00 2671172  119268   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分48秒   999    127891   41.00   13.00    0.00    0.00   54.00     0      3.00      0.00 2671172  119268   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分49秒   999    127891   42.00   12.00    0.00    0.00   54.00     0     72.00      0.00 2671172  119652   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分50秒   999    127891   45.00   10.00    0.00    0.00   55.00     0      0.00      0.00 2671172  119652   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分51秒   999    127891   40.00   15.00    0.00    0.00   55.00     0      0.00      0.00 2671172  119652   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分52秒   999    127891   44.00   10.00    0.00    0.00   54.00     0     18.00      0.00 2671172  119652   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时54分53秒   999    127891   42.00   12.00    0.00    0.00   54.00     0      0.00      0.00 2671172  119652   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
