Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分36秒   999     69576    3.00    2.00    0.00    0.00    5.00     0    181.00      0.00 2669740  118752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分37秒   999     69576  246.00   74.00    0.00    0.00  320.00     0  55427.00      0.00 2739312  167028   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分38秒   999     69576  269.00  108.00    0.00    0.00  377.00     0  35315.00      0.00 2725248  160020   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分39秒   999     69576  255.00  114.00    0.00    0.00  369.00     0   7826.00      0.00 2723808  159632   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分40秒   999     69576  266.00  107.00    0.00    0.00  373.00     0   2888.00      0.00 2723360  159048   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分41秒   999     69576  258.00  110.00    0.00    0.00  368.00     0   2515.00      0.00 2723648  158428   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分42秒   999     69576  258.00  108.00    0.00    0.00  366.00     0   2369.00      0.00 2724384  160256   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分43秒   999     69576  260.00  103.00    0.00    0.00  363.00     0    623.00      0.00 2722104  158828   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分44秒   999     69576  252.00  108.00    0.00    0.00  360.00     0    692.00      0.00 2721016  158232   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分45秒   999     69576  258.00  107.00    0.00    0.00  365.00     0   1055.00      0.00 2720936  158452   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分46秒   999     69576  257.00  105.00    0.00    0.00  362.00     0    785.00      0.00 2720056  157540   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分47秒   999     69576  257.00  105.00    0.00    0.00  362.00     0    776.00      0.00 2718520  158284   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分48秒   999     69576  256.00  111.00    0.00    0.00  367.00     0    776.00      0.00 2718440  157556   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分49秒   999     69576  251.00  112.00    0.00    0.00  363.00     0    524.00      0.00 2718072  156900   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分50秒   999     69576  245.00  119.00    0.00    0.00  364.00     0    878.00      0.00 2717636  156624   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分51秒   999     69576  267.00   98.00    0.00    0.00  365.00     0    927.00      0.00 2718292  157880   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时57分52秒   999     69576  250.00  111.00    0.00    0.00  361.00     0    580.00      0.00 2716836  157084   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
