Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分37秒   999     96238    3.00    1.00    0.00    0.00    4.00     3     27.00      0.00 2671248  118084   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分38秒   999     96238   60.00   15.00    0.00    0.00   75.00     3    433.00      0.00 2672784  118852   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分39秒   999     96238   42.00   14.00    0.00    0.00   56.00     3     13.00      0.00 2672272  118368   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分40秒   999     96238   41.00   12.00    0.00    0.00   53.00     3     27.00      0.00 2671760  118368   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分41秒   999     96238   47.00    8.00    0.00    0.00   55.00     3     39.00      0.00 2671616  118356   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分42秒   999     96238   41.00   14.00    0.00    0.00   55.00     3     44.00      0.00 2671176  118268   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分43秒   999     96238   42.00   12.00    0.00    0.00   54.00     3     30.00      0.00 2671688  118268   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分44秒   999     96238   43.00   12.00    0.00    0.00   55.00     3     18.00      0.00 2671688  118268   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分45秒   999     96238   43.00   12.00    0.00    0.00   55.00     3     19.00      0.00 2671688  118268   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分46秒   999     96238   46.00    8.00    0.00    0.00   54.00     3     26.00      0.00 2671688  118268   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分47秒   999     96238   40.00   15.00    0.00    0.00   55.00     3     72.00      0.00 2671176  118524   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分48秒   999     96238   47.00    7.00    0.00    0.00   54.00     3      0.00      0.00 2671176  118524   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分49秒   999     96238   43.00   11.00    0.00    0.00   54.00     3      0.00      0.00 2671176  118524   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分50秒   999     96238   42.00   13.00    0.00    0.00   55.00     3      2.00      0.00 2671176  118524   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分51秒   999     96238   42.00   12.00    0.00    0.00   54.00     3      0.00      0.00 2671176  118524   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分52秒   999     96238   41.00   14.00    0.00    0.00   55.00     3    102.00      0.00 2671764  118780   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时19分53秒   999     96238   45.00    8.00    0.00    0.00   53.00     3      0.00      0.00 2671176  118780   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
