Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分08秒   999    121001    3.00    1.00    0.00    0.00    4.00     3    203.00      0.00 2668828  121724   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分09秒   999    121001   61.00   20.00    0.00    0.00   81.00     3    150.00      0.00 2669340  122108   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分10秒   999    121001   45.00   10.00    0.00    0.00   55.00     3      1.00      0.00 2668828  122108   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分11秒   999    121001   41.00   13.00    0.00    0.00   54.00     3      1.00      0.00 2668684  121888   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分12秒   999    121001   39.00   14.00    0.00    0.00   53.00     3      0.00      0.00 2667732  121512   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分13秒   999    121001   44.00   11.00    0.00    0.00   55.00     3     17.00      0.00 2667732  121512   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分14秒   999    121001   45.00   10.00    0.00    0.00   55.00     3      2.00      0.00 2667732  121512   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分15秒   999    121001   42.00   11.00    0.00    0.00   53.00     3      0.00      0.00 2667732  121512   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分16秒   999    121001   44.00   10.00    0.00    0.00   54.00     3      0.00      0.00 2667732  121512   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分17秒   999    121001   43.00   11.00    0.00    0.00   54.00     3      0.00      0.00 2667732  121512   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分18秒   999    121001   42.00   12.00    0.00    0.00   54.00     3      8.00      0.00 2669780  121640   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分19秒   999    121001   41.00   14.00    0.00    0.00   55.00     3     20.00      0.00 2669780  121640   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分20秒   999    121001   43.00   12.00    0.00    0.00   55.00     3      0.00      0.00 2669780  121640   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分21秒   999    121001   38.00   17.00    0.00    0.00   55.00     3      0.00      0.00 2669780  121640   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分22秒   999    121001   46.00   10.00    0.00    0.00   56.00     3      0.00      0.00 2669780  121640   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分23秒   999    121001   44.00   11.00    0.00    0.00   55.00     3     28.00      0.00 2670292  121640   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分24秒   999    121001   41.00   15.00    0.00    0.00   56.00     3      0.00      0.00 2670292  121640   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
