Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分08秒   999    121925    3.00    1.00    0.00    0.00    4.00     3     37.00      0.00 2667728  116296   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分09秒   999    121925   59.00   14.00    0.00    0.00   73.00     3    138.00      0.00 2669340  116680   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分10秒   999    121925   46.00    9.00    0.00    0.00   55.00     3      0.00      0.00 2668316  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分11秒   999    121925   41.00   12.00    0.00    0.00   53.00     3      1.00      0.00 2667728  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分12秒   999    121925   43.00   11.00    0.00    0.00   54.00     3      0.00      0.00 2667728  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分13秒   999    121925   43.00   11.00    0.00    0.00   54.00     3     56.00      0.00 2667728  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分14秒   999    121925   40.00   13.00    0.00    0.00   53.00     3     10.00      0.00 2667728  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分15秒   999    121925   43.00   10.00    0.00    0.00   53.00     3     15.00      0.00 2667728  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分16秒   999    121925   41.00   13.00    0.00    0.00   54.00     3     15.00      0.00 2667728  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分17秒   999    121925   36.00   17.00    0.00    0.00   53.00     3     18.00      0.00 2668240  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分18秒   999    121925   43.00   11.00    0.00    0.00   54.00     3     22.00      0.00 2668240  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分19秒   999    121925   41.00   12.00    0.00    0.00   53.00     3      7.00      0.00 2668240  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分20秒   999    121925   43.00   11.00    0.00    0.00   54.00     3     24.00      0.00 2668240  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分21秒   999    121925   41.00   12.00    0.00    0.00   53.00     3     18.00      0.00 2668240  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分22秒   999    121925   41.00   13.00    0.00    0.00   54.00     3     16.00      0.00 2668240  116552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分23秒   999    121925   42.00   11.00    0.00    0.00   53.00     3     87.00      0.00 2668240  116680   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时30分24秒   999    121925   41.00   13.00    0.00    0.00   54.00     3      0.00      0.00 2668240  116680   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
