Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分18秒   999     87598   20.00    8.00    0.00    0.00   28.00     0    869.00      0.00 2676636  120536   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分19秒   999     87598  253.00   81.00    0.00    0.00  334.00     0  58317.00      0.00 2741316  166052   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分20秒   999     87598  296.00   85.00    0.00    0.00  381.00     0  83716.00      0.00 2739536  163768   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分21秒   999     87598  274.00  107.00    0.00    0.00  381.00     0   8590.00      0.00 2735784  161888   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分22秒   999     87598  277.00  100.00    0.00    0.00  377.00     0   7692.00      0.00 2733244  159604   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分23秒   999     87598  274.00  103.00    0.00    0.00  377.00     0   4771.00      0.00 2735228  160608   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分24秒   999     87598  277.00  100.00    0.00    0.00  377.00     0   4115.00      0.00 2735004  160208   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分25秒   999     87598  272.00  109.00    0.00    0.00  381.00     0   3089.00      0.00 2734828  159796   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分26秒   999     87598  269.00  107.00    0.00    0.00  376.00     0   2521.00      0.00 2734236  159188   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分27秒   999     87598  267.00  112.00    0.00    0.00  379.00     0   2263.00      0.00 2732700  160172   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分28秒   999     87598  275.00  104.00    0.00    0.00  379.00     0   3141.00      0.00 2732620  159360   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分29秒   999     87598  270.00  110.00    0.00    0.00  380.00     0   1815.00      0.00 2730868  158424   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分30秒   999     87598  269.00  109.00    0.00    0.00  378.00     0   2083.00      0.00 2729332  158868   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分31秒   999     87598  279.00  100.00    0.00    0.00  379.00     0   2505.00      0.00 2729252  158460   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分32秒   999     87598  276.00  102.00    0.00    0.00  378.00     0   2149.00      0.00 2729028  157812   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分33秒   999     87598  274.00  105.00    0.00    0.00  379.00     0   1683.00      0.00 2728148  158064   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时04分34秒   999     87598  266.00  111.00    0.00    0.00  377.00     0   1586.00      0.00 2727636  157988   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
