Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分09秒   999     98553   24.00    8.00    0.00    0.00   32.00     3   1110.00      0.00 2675260  119888   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分10秒   999     98553  233.00   72.00    0.00    0.00  305.00     3  37891.00      0.00 2738824  165336   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分11秒   999     98553  266.00  108.00    0.00    0.00  374.00     3  34164.00      0.00 2721736  157712   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分12秒   999     98553  256.00  114.00    0.00    0.00  370.00     3   7192.00      0.00 2719832  156296   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分13秒   999     98553  259.00  111.00    0.00    0.00  370.00     3   7711.00      0.00 2720104  156640   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分14秒   999     98553  255.00  113.00    0.00    0.00  368.00     3   4916.00      0.00 2723576  157200   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分15秒   999     98553  255.00  114.00    0.00    0.00  369.00     3   3868.00      0.00 2722164  156060   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分16秒   999     98553  250.00  111.00    0.00    0.00  361.00     3   1916.00      0.00 2719876  155944   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分17秒   999     98553  251.00  111.00    0.00    0.00  362.00     3   1868.00      0.00 2720820  156120   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分18秒   999     98553  259.00  106.00    0.00    0.00  365.00     3   2389.00      0.00 2720452  155672   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分19秒   999     98553  250.00  114.00    0.00    0.00  364.00     3   2153.00      0.00 2720528  156436   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分20秒   999     98553  245.00  119.00    0.00    0.00  364.00     3   2395.00      0.00 2719136  155240   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分21秒   999     98553  251.00  106.00    0.00    0.00  357.00     3   1711.00      0.00 2718768  155300   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分22秒   999     98553  254.00  110.00    0.00    0.00  364.00     3   2110.00      0.00 2719136  154640   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分23秒   999     98553  253.00  108.00    0.00    0.00  361.00     3   1576.00      0.00 2717680  154820   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分24秒   999     98553  260.00  106.00    0.00    0.00  366.00     3   2093.00      0.00 2719728  155592   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时06分25秒   999     98553  250.00  106.00    0.00    0.00  356.00     3    708.00      0.00 2718704  155524   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
