Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分11秒   999     92718   20.00    8.00    0.00    0.00   28.00     2   1048.00      0.00 2677952  120388   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分12秒   999     92718  207.00   64.00    0.00    0.00  271.00     2  36620.00      0.00 2721460  153500   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分13秒   999     92718  226.00  116.00    0.00    0.00  342.00     2   9142.00      0.00 2718296  152072   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分14秒   999     92718  232.00  103.00    0.00    0.00  335.00     2   5742.00      0.00 2718584  153468   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分15秒   999     92718  216.00  121.00    0.00    0.00  337.00     2   4920.00      0.00 2716764  151440   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分16秒   999     92718  228.00  108.00    0.00    0.00  336.00     2   3452.00      0.00 2716524  152236   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分17秒   999     92718  223.00  110.00    0.00    0.00  333.00     2   3318.00      0.00 2716380  151728   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分18秒   999     92718  226.00  107.00    0.00    0.00  333.00     2   3649.00      0.00 2717260  152396   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分19秒   999     92718  229.00  105.00    0.00    0.00  334.00     2   3242.00      0.00 2716748  151432   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分20秒   999     92718  223.00  112.00    0.00    0.00  335.00     2   2767.00      0.00 2717260  151464   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分21秒   999     92718  228.00  105.00    0.00    0.00  333.00     2   3022.00      0.00 2716236  151304   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分22秒   999     92718  229.00  106.00    0.00    0.00  335.00     2   2377.00      0.00 2716748  152128   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分23秒   999     92718  227.00  108.00    0.00    0.00  335.00     2   2531.00      0.00 2716748  151704   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分24秒   999     92718  235.00   95.00    0.00    0.00  330.00     2   2711.00      0.00 2716652  152176   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分25秒   999     92718  229.00  106.00    0.00    0.00  335.00     2   1826.00      0.00 2717164  152312   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分26秒   999     92718  223.00  107.00    0.00    0.00  330.00     2   2054.00      0.00 2717164  152820   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时47分27秒   999     92718  223.00  110.00    0.00    0.00  333.00     2   1926.00      0.00 2717676  152768   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
