4         Threads
25        Connections per thread
180       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets        12673.47          ---          ---         0.71869         0.69500         0.75100         1.39900         1.45500     13191.31 
Gets       126731.82    126731.82         0.00         0.71699         0.69500         0.74300         1.39900         1.45500    131291.34 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals     139405.29    126731.82         0.00         0.71715         0.69500         0.74300         1.39900         1.45500    144482.65 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.167        0.000
SET       0.679        5.000
SET       0.687       10.000
SET       0.687       15.000
SET       0.687       20.000
SET       0.687       25.000
SET       0.695       30.000
SET       0.695       35.000
SET       0.695       40.000
SET       0.695       45.000
SET       0.695       50.000
SET       0.703       52.500
SET       0.703       55.000
SET       0.703       57.500
SET       0.703       60.000
SET       0.703       62.500
SET       0.703       65.000
SET       0.703       67.500
SET       0.703       70.000
SET       0.703       72.500
SET       0.711       75.000
SET       0.711       76.250
SET       0.711       77.500
SET       0.711       78.750
SET       0.711       80.000
SET       0.711       81.250
SET       0.711       82.500
SET       0.711       83.750
SET       0.711       85.000
SET       0.719       86.250
SET       0.719       87.500
SET       0.719       88.125
SET       0.719       88.750
SET       0.719       89.375
SET       0.719       90.000
SET       0.719       90.625
SET       0.719       91.250
SET       0.727       91.875
SET       0.727       92.500
SET       0.727       93.125
SET       0.735       93.750
SET       0.735       94.062
SET       0.735       94.375
SET       0.743       94.688
SET       0.751       95.000
SET       0.759       95.312
SET       0.767       95.625
SET       0.783       95.938
SET       0.815       96.250
SET       0.831       96.562
SET       0.903       96.875
SET       0.943       97.031
SET       0.959       97.188
SET       0.991       97.344
SET       1.311       97.500
SET       1.351       97.656
SET       1.367       97.812
SET       1.367       97.969
SET       1.375       98.125
SET       1.383       98.281
SET       1.383       98.438
SET       1.383       98.516
SET       1.391       98.594
SET       1.391       98.672
SET       1.391       98.750
SET       1.391       98.828
SET       1.399       98.906
SET       1.399       98.984
SET       1.399       99.062
SET       1.399       99.141
SET       1.407       99.219
SET       1.407       99.258
SET       1.407       99.297
SET       1.407       99.336
SET       1.407       99.375
SET       1.407       99.414
SET       1.407       99.453
SET       1.415       99.492
SET       1.415       99.531
SET       1.415       99.570
SET       1.415       99.609
SET       1.415       99.629
SET       1.423       99.648
SET       1.423       99.668
SET       1.423       99.688
SET       1.423       99.707
SET       1.423       99.727
SET       1.423       99.746
SET       1.431       99.766
SET       1.431       99.785
SET       1.431       99.805
SET       1.431       99.814
SET       1.439       99.824
SET       1.439       99.834
SET       1.439       99.844
SET       1.439       99.854
SET       1.439       99.863
SET       1.447       99.873
SET       1.447       99.883
SET       1.447       99.893
SET       1.455       99.902
SET       1.455       99.907
SET       1.455       99.912
SET       1.463       99.917
SET       1.463       99.922
SET       1.471       99.927
SET       1.471       99.932
SET       1.479       99.937
SET       1.479       99.941
SET       1.487       99.946
SET       1.495       99.951
SET       1.495       99.954
SET       1.495       99.956
SET       1.503       99.958
SET       1.503       99.961
SET       1.503       99.963
SET       1.511       99.966
SET       1.511       99.968
SET       1.519       99.971
SET       1.519       99.973
SET       1.527       99.976
SET       1.527       99.977
SET       1.527       99.978
SET       1.527       99.979
SET       1.527       99.980
SET       1.535       99.982
SET       1.535       99.983
SET       1.535       99.984
SET       1.543       99.985
SET       1.551       99.987
SET       1.551       99.988
SET       1.559       99.988
SET       1.559       99.989
SET       1.559       99.990
SET       1.567       99.990
SET       1.575       99.991
SET       1.583       99.991
SET       1.599       99.992
SET       1.631       99.993
SET       1.655       99.993
SET       1.687       99.994
SET       1.711       99.994
SET       1.759       99.995
SET       1.775       99.995
SET       1.799       99.995
SET       1.823       99.995
SET       1.911       99.996
SET       1.975       99.996
SET       2.039       99.996
SET       2.127       99.997
SET       2.175       99.997
SET       2.191       99.997
SET       2.255       99.997
SET       2.303       99.997
SET       2.367       99.998
SET       2.415       99.998
SET       2.447       99.998
SET       2.495       99.998
SET       2.543       99.998
SET       2.591       99.998
SET       2.671       99.998
SET       2.687       99.999
SET       2.703       99.999
SET       2.783       99.999
SET       2.895       99.999
SET       2.975       99.999
SET       2.991       99.999
SET       3.071       99.999
SET       3.135       99.999
SET       3.391       99.999
SET       3.919       99.999
SET       3.935       99.999
SET       4.127       99.999
SET       4.447       99.999
SET       5.791       99.999
SET       5.791       99.999
SET       5.887       99.999
SET       5.887      100.000
SET     552.959      100.000
SET     552.959      100.000
---
GET       0.095        0.000
GET       0.679        5.000
GET       0.679       10.000
GET       0.687       15.000
GET       0.687       20.000
GET       0.687       25.000
GET       0.695       30.000
GET       0.695       35.000
GET       0.695       40.000
GET       0.695       45.000
GET       0.695       50.000
GET       0.703       52.500
GET       0.703       55.000
GET       0.703       57.500
GET       0.703       60.000
GET       0.703       62.500
GET       0.703       65.000
GET       0.703       67.500
GET       0.703       70.000
GET       0.703       72.500
GET       0.711       75.000
GET       0.711       76.250
GET       0.711       77.500
GET       0.711       78.750
GET       0.711       80.000
GET       0.711       81.250
GET       0.711       82.500
GET       0.711       83.750
GET       0.711       85.000
GET       0.711       86.250
GET       0.719       87.500
GET       0.719       88.125
GET       0.719       88.750
GET       0.719       89.375
GET       0.719       90.000
GET       0.719       90.625
GET       0.719       91.250
GET       0.727       91.875
GET       0.727       92.500
GET       0.727       93.125
GET       0.727       93.750
GET       0.735       94.062
GET       0.735       94.375
GET       0.735       94.688
GET       0.743       95.000
GET       0.751       95.312
GET       0.759       95.625
GET       0.767       95.938
GET       0.799       96.250
GET       0.815       96.562
GET       0.839       96.875
GET       0.879       97.031
GET       0.935       97.188
GET       0.959       97.344
GET       1.071       97.500
GET       1.335       97.656
GET       1.359       97.812
GET       1.367       97.969
GET       1.375       98.125
GET       1.375       98.281
GET       1.383       98.438
GET       1.383       98.516
GET       1.383       98.594
GET       1.391       98.672
GET       1.391       98.750
GET       1.391       98.828
GET       1.391       98.906
GET       1.399       98.984
GET       1.399       99.062
GET       1.399       99.141
GET       1.399       99.219
GET       1.399       99.258
GET       1.407       99.297
GET       1.407       99.336
GET       1.407       99.375
GET       1.407       99.414
GET       1.407       99.453
GET       1.407       99.492
GET       1.415       99.531
GET       1.415       99.570
GET       1.415       99.609
GET       1.415       99.629
GET       1.415       99.648
GET       1.423       99.668
GET       1.423       99.688
GET       1.423       99.707
GET       1.423       99.727
GET       1.423       99.746
GET       1.423       99.766
GET       1.431       99.785
GET       1.431       99.805
