Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分34秒   999     92795   30.00   11.00    0.00    0.00   41.00     3   1230.00      0.00 2674528  119544   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分35秒   999     92795  233.00  102.00    0.00    0.00  335.00     3  11240.00      0.00 2704160  143800   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分36秒   999     92795  228.00  101.00    0.00    0.00  329.00     3   4120.00      0.00 2700728  142720   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分37秒   999     92795  219.00  106.00    0.00    0.00  325.00     3   3294.00      0.00 2703032  144008   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分38秒   999     92795  230.00  100.00    0.00    0.00  330.00     3   3411.00      0.00 2701400  143336   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分39秒   999     92795  228.00  101.00    0.00    0.00  329.00     3   2925.00      0.00 2704232  144264   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分40秒   999     92795  215.00  105.00    0.00    0.00  320.00     3   2682.00      0.00 2703720  144876   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分41秒   999     92795  228.00   96.00    0.00    0.00  324.00     3   1625.00      0.00 2705256  145960   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分42秒   999     92795  219.00  102.00    0.00    0.00  321.00     3   1947.00      0.00 2705016  145084   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分43秒   999     92795  218.00  106.00    0.00    0.00  324.00     3    981.00      0.00 2704408  145168   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分44秒   999     92795  209.00  113.00    0.00    0.00  322.00     3    952.00      0.00 2704312  144904   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分45秒   999     92795  217.00  105.00    0.00    0.00  322.00     3   1670.00      0.00 2704312  145304   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分46秒   999     92795  211.00  107.00    0.00    0.00  318.00     3    691.00      0.00 2703288  144928   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分47秒   999     92795  217.00  101.00    0.00    0.00  318.00     3    837.00      0.00 2704312  145312   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分48秒   999     92795  224.00   93.00    0.00    0.00  317.00     3   1011.00      0.00 2704584  144588   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分49秒   999     92795  218.00  100.00    0.00    0.00  318.00     3    860.00      0.00 2704584  145200   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时41分50秒   999     92795  220.00  103.00    0.00    0.00  323.00     3   1025.00      0.00 2704584  145828   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
