Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分28秒   999    129301    2.00    2.00    0.00    0.00    4.00     2     45.00      0.00 2671156  119100   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分29秒   999    129301   59.00   15.00    0.00    0.00   74.00     2    243.00      0.00 2671156  119464   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分30秒   999    129301   45.00   10.00    0.00    0.00   55.00     2     11.00      0.00 2671156  119464   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分31秒   999    129301   39.00   17.00    0.00    0.00   56.00     2      5.00      0.00 2671156  119464   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分32秒   999    129301   42.00   16.00    0.00    0.00   58.00     2     10.00      0.00 2671156  119464   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分33秒   999    129301   36.00   18.00    0.00    0.00   54.00     2    118.00      0.00 2671668  119720   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分34秒   999    129301   44.00   12.00    0.00    0.00   56.00     2     44.00      0.00 2671668  119720   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分35秒   999    129301   43.00   13.00    0.00    0.00   56.00     2     74.00      0.00 2671668  119720   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分36秒   999    129301   42.00   13.00    0.00    0.00   55.00     2     59.00      0.00 2671668  119720   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分37秒   999    129301   39.00   16.00    0.00    0.00   55.00     2      0.00      0.00 2671668  119720   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分38秒   999    129301   42.00   14.00    0.00    0.00   56.00     2     73.00      0.00 2671924  119976   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分39秒   999    129301   43.00   12.00    0.00    0.00   55.00     2     12.00      0.00 2670900  119020   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分40秒   999    129301   44.00   11.00    0.00    0.00   55.00     2      4.00      0.00 2670900  119020   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分41秒   999    129301   43.00   12.00    0.00    0.00   55.00     2     14.00      0.00 2671412  119020   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分42秒   999    129301   47.00    8.00    0.00    0.00   55.00     2      0.00      0.00 2670900  119020   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分43秒   999    129301   42.00   13.00    0.00    0.00   55.00     2      4.00      0.00 2670900  119020   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时24分44秒   999    129301   44.00   11.00    0.00    0.00   55.00     2     17.00      0.00 2670900  118664   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
