Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分40秒   999    102983    3.00    1.00    0.00    0.00    4.00     2    334.00      0.00 2667832  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分41秒   999    102983  207.00   67.00    0.00    0.00  274.00     2  46046.00      0.00 2752028  179036   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分42秒   999    102983  272.00  103.00    0.00    0.00  375.00     2  20964.00      0.00 2744420  173692   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分43秒   999    102983  264.00  106.00    0.00    0.00  370.00     2  10414.00      0.00 2744564  173548   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分44秒   999    102983  251.00  115.00    0.00    0.00  366.00     2   8554.00      0.00 2744708  173600   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分45秒   999    102983  256.00  114.00    0.00    0.00  370.00     2   4229.00      0.00 2743940  173932   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分46秒   999    102983  259.00  105.00    0.00    0.00  364.00     2   4361.00      0.00 2742228  172080   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分47秒   999    102983  256.00  110.00    0.00    0.00  366.00     2   3786.00      0.00 2742264  172184   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分48秒   999    102983  249.00  112.00    0.00    0.00  361.00     2   2278.00      0.00 2740248  171636   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分49秒   999    102983  249.00  119.00    0.00    0.00  368.00     2   2417.00      0.00 2739144  170212   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分50秒   999    102983  259.00  105.00    0.00    0.00  364.00     2   2599.00      0.00 2741336  171548   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分51秒   999    102983  259.00  107.00    0.00    0.00  366.00     2   2560.00      0.00 2737096  170304   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分52秒   999    102983  258.00  106.00    0.00    0.00  364.00     2   1616.00      0.00 2736504  169428   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分53秒   999    102983  258.00  107.00    0.00    0.00  365.00     2   1841.00      0.00 2736424  168724   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分54秒   999    102983  249.00  116.00    0.00    0.00  365.00     2   1873.00      0.00 2735832  168796   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分55秒   999    102983  253.00  108.00    0.00    0.00  361.00     2    870.00      0.00 2735608  168272   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时28分56秒   999    102983  261.00  102.00    0.00    0.00  363.00     2   1542.00      0.00 2734072  167912   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
