4         Threads
25        Connections per thread
300       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets         8545.95          ---          ---         0.70641         0.72700         0.83100         1.43900         1.51100      8895.15 
Gets        85457.74     85457.74         0.00         0.69372         0.71900         0.78300         1.43100         1.50300     88532.32 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals      94003.70     85457.74         0.00         0.69488         0.71900         0.79100         1.43100         1.50300     97427.47 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.023        0.000
SET       0.367        5.000
SET       0.591       10.000
SET       0.679       15.000
SET       0.687       20.000
SET       0.695       25.000
SET       0.703       30.000
SET       0.711       35.000
SET       0.719       40.000
SET       0.719       45.000
SET       0.727       50.000
SET       0.727       52.500
SET       0.727       55.000
SET       0.735       57.500
SET       0.735       60.000
SET       0.735       62.500
SET       0.743       65.000
SET       0.743       67.500
SET       0.743       70.000
SET       0.743       72.500
SET       0.751       75.000
SET       0.751       76.250
SET       0.751       77.500
SET       0.751       78.750
SET       0.751       80.000
SET       0.751       81.250
SET       0.751       82.500
SET       0.759       83.750
SET       0.759       85.000
SET       0.759       86.250
SET       0.759       87.500
SET       0.759       88.125
SET       0.767       88.750
SET       0.767       89.375
SET       0.767       90.000
SET       0.767       90.625
SET       0.767       91.250
SET       0.775       91.875
SET       0.775       92.500
SET       0.775       93.125
SET       0.783       93.750
SET       0.791       94.062
SET       0.799       94.375
SET       0.815       94.688
SET       0.831       95.000
SET       0.847       95.312
SET       0.871       95.625
SET       0.887       95.938
SET       0.927       96.250
SET       0.951       96.562
SET       0.975       96.875
SET       0.991       97.031
SET       0.999       97.188
SET       1.015       97.344
SET       1.039       97.500
SET       1.135       97.656
SET       1.279       97.812
SET       1.343       97.969
SET       1.367       98.125
SET       1.383       98.281
SET       1.399       98.438
SET       1.407       98.516
SET       1.415       98.594
SET       1.423       98.672
SET       1.423       98.750
SET       1.431       98.828
SET       1.439       98.906
SET       1.439       98.984
SET       1.447       99.062
SET       1.447       99.141
SET       1.455       99.219
SET       1.455       99.258
SET       1.463       99.297
SET       1.463       99.336
SET       1.463       99.375
SET       1.463       99.414
SET       1.471       99.453
SET       1.471       99.492
SET       1.471       99.531
SET       1.471       99.570
SET       1.479       99.609
SET       1.479       99.629
SET       1.479       99.648
SET       1.479       99.668
SET       1.487       99.688
SET       1.487       99.707
SET       1.487       99.727
SET       1.487       99.746
SET       1.487       99.766
SET       1.495       99.785
SET       1.495       99.805
SET       1.495       99.814
SET       1.495       99.824
SET       1.495       99.834
SET       1.503       99.844
SET       1.503       99.854
SET       1.503       99.863
SET       1.503       99.873
SET       1.503       99.883
SET       1.511       99.893
SET       1.511       99.902
SET       1.511       99.907
SET       1.511       99.912
SET       1.519       99.917
SET       1.519       99.922
SET       1.519       99.927
SET       1.519       99.932
SET       1.527       99.937
SET       1.527       99.941
SET       1.535       99.946
SET       1.535       99.951
SET       1.535       99.954
SET       1.543       99.956
SET       1.543       99.958
SET       1.551       99.961
SET       1.551       99.963
SET       1.551       99.966
SET       1.559       99.968
SET       1.567       99.971
SET       1.567       99.973
SET       1.575       99.976
SET       1.575       99.977
SET       1.575       99.978
SET       1.583       99.979
SET       1.583       99.980
SET       1.591       99.982
SET       1.591       99.983
SET       1.599       99.984
SET       1.599       99.985
SET       1.607       99.987
SET       1.607       99.988
SET       1.615       99.988
SET       1.615       99.989
SET       1.615       99.990
SET       1.623       99.990
SET       1.623       99.991
SET       1.631       99.991
SET       1.647       99.992
SET       1.655       99.993
SET       1.679       99.993
SET       1.751       99.994
SET       1.767       99.994
SET       1.823       99.995
SET       1.863       99.995
SET       1.943       99.995
SET       1.991       99.995
SET       2.023       99.996
SET       2.039       99.996
SET       2.095       99.996
SET       2.111       99.997
SET       2.143       99.997
SET       2.175       99.997
SET       2.191       99.997
SET       2.191       99.997
SET       2.255       99.998
SET       2.335       99.998
SET       2.479       99.998
SET       2.591       99.998
SET       2.607       99.998
SET       2.639       99.998
SET       2.639       99.998
SET       2.655       99.999
SET       2.735       99.999
SET       2.767       99.999
SET       2.783       99.999
SET       2.799       99.999
SET       2.831       99.999
SET       2.911       99.999
SET       3.023       99.999
SET       3.071       99.999
SET       3.359       99.999
SET       6.143       99.999
SET       6.175       99.999
SET       6.655       99.999
SET       6.719       99.999
SET       6.815       99.999
SET       6.879       99.999
SET       6.975      100.000
SET       7.039      100.000
SET       7.135      100.000
SET       7.167      100.000
SET       7.167      100.000
SET       7.199      100.000
SET       7.199      100.000
SET       7.231      100.000
SET       7.231      100.000
SET       7.711      100.000
SET       7.711      100.000
SET       8.319      100.000
SET       8.319      100.000
SET       8.383      100.000
SET       8.383      100.000
SET       8.383      100.000
SET       8.383      100.000
SET       8.447      100.000
SET       8.447      100.000
SET       8.447      100.000
SET       8.447      100.000
SET       8.511      100.000
SET       8.511      100.000
SET       8.511      100.000
SET       8.511      100.000
