Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分37秒   999    112072   13.00    4.00    0.00    0.00   17.00     1    528.00      0.00 2672764  120892   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分38秒   999    112072  279.00   73.00    0.00    0.00  352.00     1  84809.00      0.00 2760856  187780   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分39秒   999    112072  291.00   87.00    0.00    0.00  378.00     1  77808.00      0.00 2738804  166916   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分40秒   999    112072  270.00  107.00    0.00    0.00  377.00     1   4415.00      0.00 2736660  165452   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分41秒   999    112072  276.00  101.00    0.00    0.00  377.00     1   3278.00      0.00 2736216  165384   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分42秒   999    112072  273.00  104.00    0.00    0.00  377.00     1   3800.00      0.00 2736408  165852   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分43秒   999    112072  273.00  104.00    0.00    0.00  377.00     1   3488.00      0.00 2735100  165780   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分44秒   999    112072  275.00  103.00    0.00    0.00  378.00     1   1437.00      0.00 2733900  165096   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分45秒   999    112072  269.00  107.00    0.00    0.00  376.00     1   1725.00      0.00 2734268  165648   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分46秒   999    112072  272.00  105.00    0.00    0.00  377.00     1   1609.00      0.00 2734412  164440   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分47秒   999    112072  265.00  113.00    0.00    0.00  378.00     1   1543.00      0.00 2734268  165220   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分48秒   999    112072  266.00  111.00    0.00    0.00  377.00     1   1757.00      0.00 2732296  165220   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分49秒   999    112072  277.00   99.00    0.00    0.00  376.00     1   1387.00      0.00 2730392  164008   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分50秒   999    112072  270.00  107.00    0.00    0.00  377.00     1    727.00      0.00 2730536  164780   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分51秒   999    112072  271.00  107.00    0.00    0.00  378.00     1    649.00      0.00 2729944  163688   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分52秒   999    112072  271.00  107.00    0.00    0.00  378.00     1   1080.00      0.00 2726872  162764   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分53秒   999    112072  272.00  102.00    0.00    0.00  374.00     1   2156.00      0.00 2728088  163292   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
