Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分38秒   999    123570   28.00   11.00    0.00    0.00   39.00     2   1582.00      0.00 2680500  121012   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分39秒   999    123570  268.00   87.00    0.00    0.00  355.00     2  61982.00      0.00 2746324  166540   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分40秒   999    123570  275.00  104.00    0.00    0.00  379.00     2  52425.00      0.00 2730692  158156   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分41秒   999    123570  276.00  101.00    0.00    0.00  377.00     2   6574.00      0.00 2730744  158256   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分42秒   999    123570  269.00  109.00    0.00    0.00  378.00     2   5269.00      0.00 2730520  157616   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分43秒   999    123570  269.00  108.00    0.00    0.00  377.00     2   4574.00      0.00 2731208  158036   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分44秒   999    123570  278.00  101.00    0.00    0.00  379.00     2   3636.00      0.00 2731236  157940   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分45秒   999    123570  266.00  108.00    0.00    0.00  374.00     2   4845.00      0.00 2732692  158460   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分46秒   999    123570  278.00  100.00    0.00    0.00  378.00     2   3569.00      0.00 2729620  157932   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分47秒   999    123570  268.00  109.00    0.00    0.00  377.00     2   3439.00      0.00 2729028  157116   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分48秒   999    123570  264.00  113.00    0.00    0.00  377.00     2   3823.00      0.00 2728148  156528   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分49秒   999    123570  264.00  112.00    0.00    0.00  376.00     2   3868.00      0.00 2728340  155612   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分50秒   999    123570  273.00  103.00    0.00    0.00  376.00     2   2717.00      0.00 2727076  156832   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分51秒   999    123570  269.00  108.00    0.00    0.00  377.00     2   1251.00      0.00 2725460  155656   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分52秒   999    123570  261.00  117.00    0.00    0.00  378.00     2   1926.00      0.00 2724432  154504   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分53秒   999    123570  278.00   99.00    0.00    0.00  377.00     2   1982.00      0.00 2724576  154236   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时25分54秒   999    123570  274.00  104.00    0.00    0.00  378.00     2   1676.00      0.00 2723552  154752   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
