Linux 6.6.30+ (kylin) 	2026年07月19日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分30秒   999     73239   36.00   11.00    0.00    0.00   47.00     2   1715.00      0.00 2680212  128732   0.40  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分31秒   999     73239  240.00   71.00    0.00    0.00  311.00     2  46566.00      0.00 2743224  178460   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分32秒   999     73239  265.00  108.00    0.00    0.00  373.00     2  29378.00      0.00 2732996  166960   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分33秒   999     73239  249.00  119.00    0.00    0.00  368.00     2   6622.00      0.00 2731992  166140   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分34秒   999     73239  258.00  114.00    0.00    0.00  372.00     2   3911.00      0.00 2730296  165480   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分35秒   999     73239  256.00  106.00    0.00    0.00  362.00     2   2557.00      0.00 2729704  165652   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分36秒   999     73239  242.00  122.00    0.00    0.00  364.00     2   2712.00      0.00 2729384  164944   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分37秒   999     73239  260.00  106.00    0.00    0.00  366.00     2   1719.00      0.00 2728840  164524   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分38秒   999     73239  249.00  113.00    0.00    0.00  362.00     2    717.00      0.00 2726280  164268   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分39秒   999     73239  257.00  108.00    0.00    0.00  365.00     2    937.00      0.00 2726348  164296   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分40秒   999     73239  259.00  108.00    0.00    0.00  367.00     2    784.00      0.00 2726124  163836   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分41秒   999     73239  260.00  105.00    0.00    0.00  365.00     2    498.00      0.00 2724424  163344   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分42秒   999     73239  251.00  113.00    0.00    0.00  364.00     2    416.00      0.00 2724328  162720   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分43秒   999     73239  246.00  117.00    0.00    0.00  363.00     2    434.00      0.00 2724088  162244   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分44秒   999     73239  251.00  111.00    0.00    0.00  362.00     2    880.00      0.00 2720576  162820   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分45秒   999     73239  246.00  116.00    0.00    0.00  362.00     2    370.00      0.00 2719472  161472   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分46秒   999     73239  252.00  110.00    0.00    0.00  362.00     2    484.00      0.00 2719920  161992   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
