Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分41秒   999    115165   62.00   10.00    0.00    0.00   72.00     0    697.00      0.00 2674884  120540   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分42秒   999    115165  172.00   40.00    0.00    0.00  212.00     0  65459.00      0.00 2720200  155324   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分43秒   999    115165  173.00   43.00    0.00    0.00  216.00     0  97629.00      0.00 2727084  164196   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分44秒   999    115165  167.00   44.00    0.00    0.00  211.00     0 102681.00      0.00 2725204  162000   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分45秒   999    115165  172.00   38.00    0.00    0.00  210.00     0 102824.00      0.00 2722340  157240   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分46秒   999    115165  169.00   41.00    0.00    0.00  210.00     0  91222.00      0.00 2717236  154904   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分47秒   999    115165  165.00   44.00    0.00    0.00  209.00     0  92228.00      0.00 2721356  156160   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分48秒   999    115165  170.00   37.00    0.00    0.00  207.00     0  89714.00      0.00 2722656  157244   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分49秒   999    115165  173.00   41.00    0.00    0.00  214.00     0  95421.00      0.00 2722460  156668   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分50秒   999    115165  167.00   36.00    0.00    0.00  203.00     0  85290.00      0.00 2722396  154736   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分51秒   999    115165  166.00   45.00    0.00    0.00  211.00     0  93272.00      0.00 2724800  157988   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分52秒   999    115165  168.00   42.00    0.00    0.00  210.00     0  86780.00      0.00 2725336  158016   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分53秒   999    115165  171.00   35.00    0.00    0.00  206.00     0  80927.00      0.00 2719748  153452   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分54秒   999    115165  169.00   40.00    0.00    0.00  209.00     0  84688.00      0.00 2719064  155616   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分55秒   999    115165  171.00   38.00    0.00    0.00  209.00     0  86577.00      0.00 2720016  156352   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分56秒   999    115165  162.00   44.00    0.00    0.00  206.00     0  90982.00      0.00 2718956  154076   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分57秒   999    115165  165.00   41.00    0.00    0.00  206.00     0  85287.00      0.00 2724472  159884   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分58秒   999    115165   63.00   17.00    0.00    0.00   80.00     0  33223.00      0.00 2716148  155632   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时17分59秒   999    115165   11.00    1.00    0.00    0.00   12.00     0   6104.00      0.00 2751936  184940   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分00秒   999    115165  168.00   48.00    0.00    0.00  216.00     0  33705.00      0.00 2769200  209636   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分01秒   999    115165  170.00   53.00    0.00    0.00  223.00     0  31163.00      0.00 2765296  205976   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分02秒   999    115165  171.00   54.00    0.00    0.00  225.00     0  36232.00      0.00 2769848  209816   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分03秒   999    115165  174.00   48.00    0.00    0.00  222.00     0  27501.00      0.00 2764196  204008   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分04秒   999    115165  169.00   54.00    0.00    0.00  223.00     0  29003.00      0.00 2763352  204484   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
