Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分46秒   999    138586   52.00   16.00    0.00    0.00   68.00     2   1477.00      0.00 2675748  124480   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分47秒   999    138586  180.00   35.00    0.00    0.00  215.00     2  75450.00      0.00 2715580  148972   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分48秒   999    138586  171.00   39.00    0.00    0.00  210.00     2  91224.00      0.00 2713576  149536   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分49秒   999    138586  186.00   34.00    0.00    0.00  220.00     2 100352.00      0.00 2724232  155588   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分50秒   999    138586  178.00   40.00    0.00    0.00  218.00     2  96943.00      0.00 2719464  158124   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分51秒   999    138586  172.00   41.00    0.00    0.00  213.00     2  99375.00      0.00 2716804  156020   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分52秒   999    138586  180.00   35.00    0.00    0.00  215.00     2  94471.00      0.00 2716892  152296   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分53秒   999    138586  176.00   38.00    0.00    0.00  214.00     2  95205.00      0.00 2719532  155388   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分54秒   999    138586  183.00   35.00    0.00    0.00  218.00     2  93289.00      0.00 2720516  155804   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分55秒   999    138586  175.00   40.00    0.00    0.00  215.00     2  91265.00      0.00 2725424  157740   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分56秒   999    138586  178.00   36.00    0.00    0.00  214.00     2  90873.00      0.00 2725904  159328   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分57秒   999    138586  179.00   29.00    0.00    0.00  208.00     2  86065.00      0.00 2724828  154564   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分58秒   999    138586  177.00   39.00    0.00    0.00  216.00     2  92958.00      0.00 2725108  158800   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时15分59秒   999    138586  176.00   35.00    0.00    0.00  211.00     2  88630.00      0.00 2726076  156312   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时16分00秒   999    138586  172.00   40.00    0.00    0.00  212.00     2  97289.00      0.00 2718980  159660   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时16分01秒   999    138586  178.00   37.00    0.00    0.00  215.00     2  89843.00      0.00 2720432  158224   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时16分02秒   999    138586  178.00   38.00    0.00    0.00  216.00     2  94039.00      0.00 2719912  155908   0.48  beam.smp

