Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分38秒   999    139810   49.00   15.00    0.00    0.00   64.00     3   3420.00      0.00 2689380  127044   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分39秒   999    139810  179.00   36.00    0.00    0.00  215.00     3  68063.00      0.00 2711648  142332   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分40秒   999    139810  168.00   48.00    0.00    0.00  216.00     3  81518.00      0.00 2724568  154272   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分41秒   999    139810  166.00   42.00    0.00    0.00  208.00     3  81737.00      0.00 2720168  150900   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分42秒   999    139810  174.00   37.00    0.00    0.00  211.00     3  77645.00      0.00 2723860  151964   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分43秒   999    139810  171.00   40.00    0.00    0.00  211.00     3  78811.00      0.00 2723320  153136   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分44秒   999    139810  163.00   42.00    0.00    0.00  205.00     3  76587.00      0.00 2723932  153584   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分45秒   999    139810  169.00   35.00    0.00    0.00  204.00     3  76747.00      0.00 2722548  152148   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分46秒   999    139810  169.00   39.00    0.00    0.00  208.00     3  86109.00      0.00 2728252  153960   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分47秒   999    139810  170.00   38.00    0.00    0.00  208.00     3  81430.00      0.00 2720012  151980   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分48秒   999    139810  170.00   43.00    0.00    0.00  213.00     3  83096.00      0.00 2731356  154092   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分49秒   999    139810  167.00   35.00    0.00    0.00  202.00     3  77588.00      0.00 2731592  155316   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分50秒   999    139810  170.00   36.00    0.00    0.00  206.00     3  76287.00      0.00 2726468  151464   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分51秒   999    139810  166.00   42.00    0.00    0.00  208.00     3  79063.00      0.00 2731804  155972   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分52秒   999    139810  166.00   42.00    0.00    0.00  208.00     3  83011.00      0.00 2724136  157032   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分53秒   999    139810  169.00   38.00    0.00    0.00  207.00     3  79076.00      0.00 2724924  154044   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时28分54秒   999    139810  168.00   43.00    0.00    0.00  211.00     3  83324.00      0.00 2730084  153900   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
