Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分29秒   999     62786    4.00    1.00    0.00    0.00    5.00     0     73.00      0.00 2669276  116328   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分30秒   999     62786  193.00   71.00    0.00    0.00  264.00     0  33580.00      0.00 2716688  148312   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分31秒   999     62786  242.00  103.00    0.00    0.00  345.00     0   7209.00      0.00 2716152  148620   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分32秒   999     62786  229.00  106.00    0.00    0.00  335.00     0   5644.00      0.00 2716424  148868   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分33秒   999     62786  218.00  106.00    0.00    0.00  324.00     0   4279.00      0.00 2715672  148932   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分34秒   999     62786  226.00   98.00    0.00    0.00  324.00     0   3470.00      0.00 2715672  149328   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分35秒   999     62786  224.00  104.00    0.00    0.00  328.00     0   2843.00      0.00 2716744  149552   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分36秒   999     62786  222.00  107.00    0.00    0.00  329.00     0   2283.00      0.00 2717256  150160   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分37秒   999     62786  221.00  100.00    0.00    0.00  321.00     0   1949.00      0.00 2716232  149944   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分38秒   999     62786  219.00  104.00    0.00    0.00  323.00     0   2568.00      0.00 2716744  149308   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分39秒   999     62786  212.00  110.00    0.00    0.00  322.00     0   2786.00      0.00 2715576  149484   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分40秒   999     62786  231.00   96.00    0.00    0.00  327.00     0   2319.00      0.00 2715992  149508   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分41秒   999     62786  226.00  101.00    0.00    0.00  327.00     0   1799.00      0.00 2717528  150244   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分42秒   999     62786  219.00  108.00    0.00    0.00  327.00     0   1971.00      0.00 2715480  149472   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分43秒   999     62786  219.00  103.00    0.00    0.00  322.00     0   1816.00      0.00 2716504  150244   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分44秒   999     62786  220.00  103.00    0.00    0.00  323.00     0   1720.00      0.00 2716776  150112   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时57分45秒   999     62786  214.00  105.00    0.00    0.00  319.00     0   1505.00      0.00 2716264  149972   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
