id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q5-drain,1.003,,,,,82333,17561063,17787665,17877223,18006808,18089062,,,,,
q5-drain,2.000,,,,,88023,17128498,17361208,17456323,17533713,17561955,,,,,
q5-drain,3.000,,,,,88691,16675967,16881205,17000618,17105750,17124343,,,,,
q5-drain,4.000,,,,,90226,16188610,16425973,16555653,16655732,16670958,,,,,
q5-drain,5.000,,,,,91684,15723980,15942790,16079604,16167435,16179098,,,,,
q5-drain,6.000,,,,,85851,15297854,15482052,15598184,15678639,15724230,,,,,
q5-drain,7.000,,,,,89582,14824106,15059327,15171391,15267561,15288520,,,,,
q5-drain,8.000,,,,,80976,14481755,14647616,14748299,14820906,14827441,,,,,
q5-drain,9.000,,,,,89891,14049497,14298811,14389629,14467479,14478966,,,,,
q5-drain,10.000,,,,,88685,13594135,13810403,13931354,14022892,14047383,,,,,
q5-drain,11.000,,,,,90493,13095784,13342748,13464596,13567758,13589978,,,,,
q5-drain,12.000,,,,,33967,12925342,13010371,13054333,13090210,13095125,,,,,
