Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时01分58秒   999    114517   32.00   11.00    0.00    0.00   43.00     3   1176.00      0.00 2674480  118256   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时01分59秒   999    114517  274.00   81.00    0.00    0.00  355.00     3  66482.00      0.00 2753076  173504   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分00秒   999    114517  286.00   93.00    0.00    0.00  379.00     3  45061.00      0.00 2734180  162664   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分01秒   999    114517  271.00  108.00    0.00    0.00  379.00     3   7936.00      0.00 2732840  161888   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分02秒   999    114517  275.00  102.00    0.00    0.00  377.00     3   4710.00      0.00 2730480  161872   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分03秒   999    114517  272.00  105.00    0.00    0.00  377.00     3   3950.00      0.00 2728656  160524   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分04秒   999    114517  270.00  109.00    0.00    0.00  379.00     3   1689.00      0.00 2728512  160140   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分05秒   999    114517  264.00  114.00    0.00    0.00  378.00     3   1895.00      0.00 2728192  159912   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分06秒   999    114517  266.00  112.00    0.00    0.00  378.00     3   2212.00      0.00 2727168  159212   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分07秒   999    114517  258.00  120.00    0.00    0.00  378.00     3   1091.00      0.00 2727040  158644   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分08秒   999    114517  272.00  105.00    0.00    0.00  377.00     3   1955.00      0.00 2726528  158296   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分09秒   999    114517  273.00  106.00    0.00    0.00  379.00     3   1135.00      0.00 2725040  156616   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分10秒   999    114517  265.00  113.00    0.00    0.00  378.00     3   1068.00      0.00 2724672  157660   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分11秒   999    114517  281.00   97.00    0.00    0.00  378.00     3    534.00      0.00 2724080  157232   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分12秒   999    114517  272.00  107.00    0.00    0.00  379.00     3    644.00      0.00 2723120  155896   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分13秒   999    114517  273.00  104.00    0.00    0.00  377.00     3    710.00      0.00 2723552  155400   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时02分14秒   999    114517  268.00  111.00    0.00    0.00  379.00     3    458.00      0.00 2722448  154976   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
