Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分07秒   999    142922   52.00   11.00    0.00    0.00   63.00     0    166.00      0.00 2669520  116580   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分08秒   999    142922  177.00   35.00    0.00    0.00  212.00     0  55627.00      0.00 2707096  142460   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分09秒   999    142922  179.00   34.00    0.00    0.00  213.00     0  81053.00      0.00 2724448  156024   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分10秒   999    142922  176.00   37.00    0.00    0.00  213.00     0  77417.00      0.00 2722568  155760   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分11秒   999    142922  183.00   36.00    0.00    0.00  219.00     0  78201.00      0.00 2718344  151028   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分12秒   999    142922  186.00   33.00    0.00    0.00  219.00     0  80554.00      0.00 2718368  153724   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分13秒   999    142922  174.00   45.00    0.00    0.00  219.00     0  83359.00      0.00 2715140  154392   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分14秒   999    142922  186.00   31.00    0.00    0.00  217.00     0  85353.00      0.00 2717648  151804   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分15秒   999    142922  175.00   40.00    0.00    0.00  215.00     0  80752.00      0.00 2718248  153524   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分16秒   999    142922  172.00   44.00    0.00    0.00  216.00     0  86497.00      0.00 2722332  154820   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分17秒   999    142922  189.00   26.00    0.00    0.00  215.00     0  81817.00      0.00 2723488  155120   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分18秒   999    142922  180.00   33.00    0.00    0.00  213.00     0  79094.00      0.00 2723576  150348   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分19秒   999    142922  180.00   39.00    0.00    0.00  219.00     0  78782.00      0.00 2717368  152672   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分20秒   999    142922  175.00   41.00    0.00    0.00  216.00     0  82092.00      0.00 2723376  155028   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分21秒   999    142922  185.00   36.00    0.00    0.00  221.00     0  76436.00      0.00 2714324  152532   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分22秒   999    142922  190.00   27.00    0.00    0.00  217.00     0  84823.00      0.00 2721080  153848   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时34分23秒   999    142922  180.00   38.00    0.00    0.00  218.00     0  79891.00      0.00 2723092  154880   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
