Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分04秒   999    122962    2.00    1.00    0.00    0.00    3.00     3    138.00      0.00 2668932  117228   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分05秒   999    122962   59.00   18.00    0.00    0.00   77.00     3    282.00      0.00 2670468  117996   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分06秒   999    122962   45.00   11.00    0.00    0.00   56.00     3      0.00      0.00 2669444  117792   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分07秒   999    122962   36.00   20.00    0.00    0.00   56.00     3      0.00      0.00 2668932  117296   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分08秒   999    122962   40.00   15.00    0.00    0.00   55.00     3     18.00      0.00 2668932  117296   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分09秒   999    122962   41.00   16.00    0.00    0.00   57.00     3    155.00      0.00 2669956  117424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分10秒   999    122962   40.00   15.00    0.00    0.00   55.00     3     11.00      0.00 2669956  117424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分11秒   999    122962   41.00   15.00    0.00    0.00   56.00     3     28.00      0.00 2669956  117424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分12秒   999    122962   39.00   16.00    0.00    0.00   55.00     3     17.00      0.00 2669956  117424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分13秒   999    122962   40.00   16.00    0.00    0.00   56.00     3     11.00      0.00 2669956  117424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分14秒   999    122962   43.00   13.00    0.00    0.00   56.00     3     67.00      0.00 2669004  117280   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分15秒   999    122962   44.00   11.00    0.00    0.00   55.00     3     31.00      0.00 2669004  117280   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分16秒   999    122962   43.00   12.00    0.00    0.00   55.00     3      0.00      0.00 2669004  117280   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分17秒   999    122962   42.00   13.00    0.00    0.00   55.00     3      0.00      0.00 2669004  117280   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分18秒   999    122962   42.00   13.00    0.00    0.00   55.00     3      0.00      0.00 2669004  117280   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分19秒   999    122962   41.00   15.00    0.00    0.00   56.00     3     77.00      0.00 2668492  117664   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分20秒   999    122962   45.00    9.00    0.00    0.00   54.00     3     30.00      0.00 2668492  117664   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
