Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分05秒   999     80800    3.00    0.00    0.00    0.00    3.00     3    144.00      0.00 2670888  119376   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分06秒   999     80800  238.00   93.00    0.00    0.00  331.00     3   9380.00      0.00 2704980  144440   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分07秒   999     80800  233.00  110.00    0.00    0.00  343.00     3   1059.00      0.00 2705860  144844   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分08秒   999     80800  217.00  112.00    0.00    0.00  329.00     3   1447.00      0.00 2705204  144036   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分09秒   999     80800  227.00   95.00    0.00    0.00  322.00     3   1078.00      0.00 2706228  144416   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分10秒   999     80800  229.00  101.00    0.00    0.00  330.00     3   1302.00      0.00 2706228  144516   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分11秒   999     80800  220.00  103.00    0.00    0.00  323.00     3   1177.00      0.00 2705716  144992   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分12秒   999     80800  215.00  109.00    0.00    0.00  324.00     3    513.00      0.00 2705716  145400   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分13秒   999     80800  230.00   92.00    0.00    0.00  322.00     3    637.00      0.00 2706740  145924   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分14秒   999     80800  222.00   99.00    0.00    0.00  321.00     3    871.00      0.00 2707764  146500   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分15秒   999     80800  218.00  105.00    0.00    0.00  323.00     3   1126.00      0.00 2705716  144428   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分16秒   999     80800  218.00  104.00    0.00    0.00  322.00     3   1333.00      0.00 2707764  146140   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分17秒   999     80800  219.00  106.00    0.00    0.00  325.00     3    927.00      0.00 2708276  146704   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分18秒   999     80800  215.00  106.00    0.00    0.00  321.00     3    960.00      0.00 2705864  145660   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分19秒   999     80800  222.00  100.00    0.00    0.00  322.00     3   1027.00      0.00 2706376  145852   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分20秒   999     80800  217.00  103.00    0.00    0.00  320.00     3    893.00      0.00 2707912  147264   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时23分21秒   999     80800  215.00  107.00    0.00    0.00  322.00     3    736.00      0.00 2707400  147200   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
