Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分26秒   999     99577   25.00    9.00    0.00    0.00   34.00     1   1117.00      0.00 2678860  122656   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分27秒   999     99577  247.00   79.00    0.00    0.00  326.00     1  52183.00      0.00 2731376  160776   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分28秒   999     99577  261.00  116.00    0.00    0.00  377.00     1  14596.00      0.00 2723992  156280   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分29秒   999     99577  250.00  119.00    0.00    0.00  369.00     1   5598.00      0.00 2721416  155368   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分30秒   999     99577  255.00  107.00    0.00    0.00  362.00     1   2900.00      0.00 2722296  156796   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分31秒   999     99577  252.00  106.00    0.00    0.00  358.00     1   1164.00      0.00 2722296  156168   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分32秒   999     99577  253.00  106.00    0.00    0.00  359.00     1   1751.00      0.00 2722296  157208   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分33秒   999     99577  262.00  113.00    0.00    0.00  375.00     1   2429.00      0.00 2723320  157572   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分34秒   999     99577  260.00  103.00    0.00    0.00  363.00     1   1632.00      0.00 2722296  157036   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分35秒   999     99577  253.00  102.00    0.00    0.00  355.00     1   1073.00      0.00 2723224  157864   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分36秒   999     99577  255.00  103.00    0.00    0.00  358.00     1    940.00      0.00 2722200  157524   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分37秒   999     99577  263.00   98.00    0.00    0.00  361.00     1   1523.00      0.00 2722344  156924   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分38秒   999     99577  255.00  105.00    0.00    0.00  360.00     1   1108.00      0.00 2722616  157828   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分39秒   999     99577  249.00  110.00    0.00    0.00  359.00     1    435.00      0.00 2721080  156248   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分40秒   999     99577  245.54  112.87    0.00    0.00  358.42     1   1041.58      0.00 2722104  157160   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分41秒   999     99577  259.00  103.00    0.00    0.00  362.00     1    826.00      0.00 2722888  157504   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时22分42秒   999     99577  258.00  101.00    0.00    0.00  359.00     1    486.00      0.00 2721660  157740   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
