Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时37分54秒   999     93381   16.00    4.00    0.00    0.00   20.00     2    754.00      0.00 2672040  124520   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时37分55秒   999     93381  230.00   92.00    0.00    0.00  322.00     2  18767.00      0.00 2717772  157676   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时37分56秒   999     93381  231.00   99.00    0.00    0.00  330.00     2   4845.00      0.00 2714988  156796   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时37分57秒   999     93381  221.00  100.00    0.00    0.00  321.00     2   3915.00      0.00 2715500  157368   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时37分58秒   999     93381  223.00   98.00    0.00    0.00  321.00     2   4241.00      0.00 2716524  158488   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时37分59秒   999     93381  220.00  100.00    0.00    0.00  320.00     2   3486.00      0.00 2716016  158476   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分00秒   999     93381  219.00  103.00    0.00    0.00  322.00     2   2949.00      0.00 2717408  159660   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分01秒   999     93381  221.00  101.00    0.00    0.00  322.00     2   2642.00      0.00 2717264  159488   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分02秒   999     93381  220.00   99.00    0.00    0.00  319.00     2   1973.00      0.00 2717264  159780   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分03秒   999     93381  216.00   93.00    0.00    0.00  309.00     2    780.00      0.00 2715216  158072   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分04秒   999     93381  204.00  110.00    0.00    0.00  314.00     2   1711.00      0.00 2716096  159044   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分05秒   999     93381  218.00  104.00    0.00    0.00  322.00     2   1415.00      0.00 2715584  158888   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分06秒   999     93381  216.00  103.00    0.00    0.00  319.00     2   1780.00      0.00 2715584  158596   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分07秒   999     93381  217.00   97.00    0.00    0.00  314.00     2   1578.00      0.00 2716512  158800   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分08秒   999     93381  220.00   98.00    0.00    0.00  318.00     2   1305.00      0.00 2716880  159360   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分09秒   999     93381  226.00   94.00    0.00    0.00  320.00     2   1153.00      0.00 2716224  159872   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分10秒   999     93381  221.00   99.00    0.00    0.00  320.00     2   1040.00      0.00 2717760  160496   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
