Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分43秒   999     73343   15.00    8.00    0.00    0.00   23.00     0    777.00      0.00 2673300  118312   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分44秒   999     73343  214.00   69.00    0.00    0.00  283.00     0  47074.00      0.00 2723816  156080   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分45秒   999     73343  269.00  108.00    0.00    0.00  377.00     0  44653.00      0.00 2735372  166044   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分46秒   999     73343  257.00  113.00    0.00    0.00  370.00     0   4118.00      0.00 2732544  164588   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分47秒   999     73343  263.00  107.00    0.00    0.00  370.00     0   3565.00      0.00 2732608  163628   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分48秒   999     73343  259.00  111.00    0.00    0.00  370.00     0   4798.00      0.00 2731420  162788   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分49秒   999     73343  251.00  115.00    0.00    0.00  366.00     0   4531.00      0.00 2730092  162132   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分50秒   999     73343  253.00  108.00    0.00    0.00  361.00     0   2865.00      0.00 2729340  161636   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分51秒   999     73343  252.00  109.00    0.00    0.00  361.00     0   2084.00      0.00 2725652  160456   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分52秒   999     73343  259.00  109.00    0.00    0.00  368.00     0   1829.00      0.00 2726452  160712   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分53秒   999     73343  260.00  104.00    0.00    0.00  364.00     0    899.00      0.00 2723892  160624   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分54秒   999     73343  248.00  119.00    0.00    0.00  367.00     0   1562.00      0.00 2724180  160996   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分55秒   999     73343  270.00   97.00    0.00    0.00  367.00     0   1961.00      0.00 2723812  160664   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分56秒   999     73343  258.00  104.00    0.00    0.00  362.00     0   1300.00      0.00 2722468  159424   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分57秒   999     73343  253.00  108.00    0.00    0.00  361.00     0   1142.00      0.00 2721188  157800   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分58秒   999     73343  257.00  109.00    0.00    0.00  366.00     0   1278.00      0.00 2721364  157632   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时26分59秒   999     73343  254.00  113.00    0.00    0.00  367.00     0   1053.00      0.00 2718656  156100   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
