Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分18秒   999    101479   10.00    1.00    0.00    0.00   11.00     3     48.00      0.00 2669120  116800   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分19秒   999    101479   61.00   13.00    0.00    0.00   74.00     3    136.00      0.00 2668608  116764   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分20秒   999    101479   41.00   13.00    0.00    0.00   54.00     3      0.00      0.00 2668608  116764   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分21秒   999    101479   43.00   11.00    0.00    0.00   54.00     3      0.00      0.00 2668608  116764   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分22秒   999    101479   43.00    9.00    0.00    0.00   52.00     3      0.00      0.00 2668608  116764   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分23秒   999    101479   39.00   16.00    0.00    0.00   55.00     3    264.00      0.00 2669120  116904   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分24秒   999    101479   43.00   10.00    0.00    0.00   53.00     3     76.00      0.00 2668608  116420   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分25秒   999    101479   44.00   10.00    0.00    0.00   54.00     3     22.00      0.00 2668608  116420   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分26秒   999    101479   46.00    8.00    0.00    0.00   54.00     3      1.00      0.00 2668608  116420   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分27秒   999    101479   42.00   11.00    0.00    0.00   53.00     3      4.00      0.00 2668608  116420   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分28秒   999    101479   47.00    6.00    0.00    0.00   53.00     3     54.00      0.00 2670656  116420   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分29秒   999    101479   42.00   12.00    0.00    0.00   54.00     3     66.00      0.00 2670656  116420   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分30秒   999    101479   46.00    7.00    0.00    0.00   53.00     3     66.00      0.00 2670656  116420   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分31秒   999    101479   38.61   14.85    0.00    0.00   53.47     3     61.39      0.00 2670656  116292   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分32秒   999    101479   40.00   14.00    0.00    0.00   54.00     3     21.00      0.00 2670656  116420   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分33秒   999    101479   44.00   10.00    0.00    0.00   54.00     3     72.00      0.00 2670656  116548   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时52分34秒   999    101479   47.00    7.00    0.00    0.00   54.00     3      2.00      0.00 2670656  116548   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
