id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q5-drain,1.001,,,,,85454,17679322,17910994,18012528,18153350,18221227,,,,,
q5-drain,2.000,,,,,92685,17158397,17417473,17563028,17648195,17667134,,,,,
q5-drain,3.000,,,,,93220,16605597,16880410,17017497,17129297,17151611,,,,,
q5-drain,4.000,,,,,92496,16090236,16336539,16461884,16583545,16606070,,,,,
q5-drain,5.000,,,,,92626,15568815,15844523,15970698,16063903,16087171,,,,,
q5-drain,6.000,,,,,93952,15036218,15304262,15433859,15530359,15548478,,,,,
q5-drain,7.000,,,,,93051,14470306,14761977,14905399,15007914,15028356,,,,,
q5-drain,8.000,,,,,93503,13920299,14178992,14321358,14436274,14461365,,,,,
q5-drain,9.000,,,,,91692,13407710,13674805,13807382,13899761,13920615,,,,,
q5-drain,10.000,,,,,92398,12909188,13165056,13304742,13388898,13407105,,,,,
q5-drain,11.000,,,,,79379,12436011,12684020,12792777,12885851,12908028,,,,,
