id: q3-rate85, starting consumer #0
id: q3-rate85, starting consumer #0, channel #0
id: q3-rate85, starting consumer #1
id: q3-rate85, starting consumer #1, channel #0
id: q3-rate85, starting consumer #2
id: q3-rate85, starting consumer #2, channel #0
id: q3-rate85, starting consumer #3
id: q3-rate85, starting consumer #3, channel #0
id: q3-rate85, starting consumer #4
id: q3-rate85, starting consumer #4, channel #0
id: q3-rate85, starting consumer #5
id: q3-rate85, starting consumer #5, channel #0
id: q3-rate85, starting consumer #6
id: q3-rate85, starting consumer #6, channel #0
id: q3-rate85, starting consumer #7
id: q3-rate85, starting consumer #7, channel #0
id: q3-rate85, starting producer #0
id: q3-rate85, starting producer #0, channel #0
id: q3-rate85, starting producer #1
id: q3-rate85, starting producer #1, channel #0
id: q3-rate85, starting producer #2
id: q3-rate85, starting producer #2, channel #0
id: q3-rate85, starting producer #3
id: q3-rate85, starting producer #3, channel #0
id: q3-rate85, starting producer #4
id: q3-rate85, starting producer #4, channel #0
id: q3-rate85, starting producer #5
id: q3-rate85, starting producer #5, channel #0
id: q3-rate85, starting producer #6
id: q3-rate85, starting producer #6, channel #0
id: q3-rate85, starting producer #7
id: q3-rate85, starting producer #7, channel #0
time                        sent    confirmed       nacked     received           consumer latency            confirm latency
2026/07/17 01:26:35  32771 msg/s  31008 msg/s      0 msg/s  30960 msg/s 170/3401/9409/34464/57444/69285 µs 271/3508/11402/29801/38213/42913 µs
2026/07/17 01:26:36  50119 msg/s  50757 msg/s      0 msg/s  51042 msg/s 665/15201/58022/118157/162632/173564 µs 1055/11435/37339/58997/99073/110036 µs
2026/07/17 01:26:37  41981 msg/s  43051 msg/s      0 msg/s  42834 msg/s 172/1225/1845/7954/90335/118885 µs 323/1702/2354/8606/62796/96704 µs
2026/07/17 01:26:38  41485 msg/s  41468 msg/s      0 msg/s  41469 msg/s 244/1051/1407/2165/3701/7008 µs 524/1549/1941/2866/4084/8081 µs
2026/07/17 01:26:39  41490 msg/s  41322 msg/s      0 msg/s  41393 msg/s 167/1028/1353/2084/3614/7418 µs 480/1530/1982/2703/3951/8988 µs
2026/07/17 01:26:40  41447 msg/s  41615 msg/s      0 msg/s  41543 msg/s 151/1028/1330/2009/2494/4302 µs 481/1548/1959/2864/4060/11079 µs
2026/07/17 01:26:41  41499 msg/s  41524 msg/s      0 msg/s  41516 msg/s 258/993/1321/1975/2814/5423 µs 463/1547/1902/2716/3614/7117 µs
2026/07/17 01:26:42  41484 msg/s  41462 msg/s      0 msg/s  41479 msg/s 253/1035/1393/2106/2733/4121 µs 505/1443/1880/2753/4376/6234 µs
2026/07/17 01:26:43  41450 msg/s  41454 msg/s      0 msg/s  41456 msg/s 248/974/1276/1860/2496/4553 µs 348/1436/1842/2635/3644/5699 µs
2026/07/17 01:26:44  41503 msg/s  41504 msg/s      0 msg/s  41476 msg/s 215/1022/1351/2140/4241/6081 µs 427/1475/1921/2703/4076/8018 µs
2026/07/17 01:26:45  41444 msg/s  41452 msg/s      0 msg/s  41471 msg/s 190/1011/1328/2115/3798/6118 µs 400/1446/1883/2578/4461/6764 µs
