Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分34秒   999    120746   18.00    7.00    0.00    0.00   25.00     2   1080.00      0.00 2674484  118004   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分35秒   999    120746  267.00   83.00    0.00    0.00  350.00     2  62841.00      0.00 2727480  160700   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分36秒   999    120746  276.00  104.00    0.00    0.00  380.00     2  75577.00      0.00 2750164  171856   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分37秒   999    120746  275.00  102.00    0.00    0.00  377.00     2   7145.00      0.00 2749412  171572   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分38秒   999    120746  266.00  112.00    0.00    0.00  378.00     2   4574.00      0.00 2748676  171504   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分39秒   999    120746  270.00  109.00    0.00    0.00  379.00     2   2776.00      0.00 2749764  171588   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分40秒   999    120746  277.00  101.00    0.00    0.00  378.00     2   3348.00      0.00 2749172  171304   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分41秒   999    120746  265.00  114.00    0.00    0.00  379.00     2   1941.00      0.00 2745504  169928   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分42秒   999    120746  274.00  103.00    0.00    0.00  377.00     2   2363.00      0.00 2744816  169060   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分43秒   999    120746  258.00  120.00    0.00    0.00  378.00     2    869.00      0.00 2742672  168832   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分44秒   999    120746  269.00  110.00    0.00    0.00  379.00     2    962.00      0.00 2741568  168244   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分45秒   999    120746  261.00  117.00    0.00    0.00  378.00     2   1412.00      0.00 2741712  167956   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分46秒   999    120746  268.00  108.00    0.00    0.00  376.00     2   1083.00      0.00 2741632  166864   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分47秒   999    120746  269.00  109.00    0.00    0.00  378.00     2   1137.00      0.00 2741040  166424   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分48秒   999    120746  272.00  106.00    0.00    0.00  378.00     2   1354.00      0.00 2737836  164608   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分49秒   999    120746  284.00   93.00    0.00    0.00  377.00     2    996.00      0.00 2737756  165032   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分50秒   999    120746  275.00   99.00    0.00    0.00  374.00     2   1130.00      0.00 2736732  165048   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
