Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分18秒   999    109677   53.00   16.00    0.00    0.00   69.00     1    346.00      0.00 2670680  119408   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分19秒   999    109677  177.00   33.00    0.00    0.00  210.00     1  65962.00      0.00 2710468  151040   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分20秒   999    109677  172.00   39.00    0.00    0.00  211.00     1  89638.00      0.00 2726680  165116   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分21秒   999    109677  168.00   40.00    0.00    0.00  208.00     1  82662.00      0.00 2717804  158280   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分22秒   999    109677  171.00   40.00    0.00    0.00  211.00     1  88882.00      0.00 2723232  160040   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分23秒   999    109677  175.00   37.00    0.00    0.00  212.00     1  88171.00      0.00 2729228  164672   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分24秒   999    109677  183.00   31.00    0.00    0.00  214.00     1  84698.00      0.00 2723532  158972   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分25秒   999    109677  175.00   37.00    0.00    0.00  212.00     1  92990.00      0.00 2726212  160996   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分26秒   999    109677  172.00   40.00    0.00    0.00  212.00     1  92972.00      0.00 2725452  160960   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分27秒   999    109677  176.00   35.00    0.00    0.00  211.00     1  84832.00      0.00 2722308  159656   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分28秒   999    109677  173.00   41.00    0.00    0.00  214.00     1  88491.00      0.00 2725168  161844   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分29秒   999    109677  160.00   48.00    0.00    0.00  208.00     1  84809.00      0.00 2722060  160572   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分30秒   999    109677  178.00   31.00    0.00    0.00  209.00     1  84867.00      0.00 2721812  157356   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分31秒   999    109677  172.00   39.00    0.00    0.00  211.00     1  87829.00      0.00 2723236  156064   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分32秒   999    109677  174.00   39.00    0.00    0.00  213.00     1  93817.00      0.00 2724784  160252   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分33秒   999    109677  171.00   32.00    0.00    0.00  203.00     1  81741.00      0.00 2723268  160980   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
21时13分34秒   999    109677  165.00   44.00    0.00    0.00  209.00     1  78323.00      0.00 2723228  161820   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
