Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时16分50秒   999    117476   54.00   15.00    0.00    0.00   69.00     3   1714.00      0.00 2679704  124684   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时16分51秒   999    117476  184.00   31.00    0.00    0.00  215.00     3  50513.00      0.00 2723172  154900   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时16分52秒   999    117476  169.00   41.00    0.00    0.00  210.00     3  83725.00      0.00 2721328  159352   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时16分53秒   999    117476  176.00   36.00    0.00    0.00  212.00     3  77839.00      0.00 2722956  158664   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时16分54秒   999    117476  176.00   37.00    0.00    0.00  213.00     3  85837.00      0.00 2725408  160752   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时16分55秒   999    117476  177.00   34.00    0.00    0.00  211.00     3  78983.00      0.00 2729660  162340   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时16分56秒   999    117476  178.00   34.00    0.00    0.00  212.00     3  88710.00      0.00 2732308  163884   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
