Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分14秒   999     80319   36.00   11.00    0.00    0.00   47.00     0   1501.00      0.00 2678792  124360   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分15秒   999     80319  288.00   84.00    0.00    0.00  372.00     0  57950.00      0.00 2712396  154780   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分16秒   999     80319  279.00   96.00    0.00    0.00  375.00     0   6502.00      0.00 2710592  153472   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分17秒   999     80319  273.00  105.00    0.00    0.00  378.00     0   5783.00      0.00 2711232  154408   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分18秒   999     80319  273.00  102.00    0.00    0.00  375.00     0   2986.00      0.00 2710720  153348   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分19秒   999     80319  272.00  104.00    0.00    0.00  376.00     0   2865.00      0.00 2710480  154052   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分20秒   999     80319  268.00  111.00    0.00    0.00  379.00     0   1936.00      0.00 2709092  153452   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分21秒   999     80319  270.00  105.00    0.00    0.00  375.00     0   1846.00      0.00 2709092  153900   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分22秒   999     80319  278.00   99.00    0.00    0.00  377.00     0   1680.00      0.00 2709604  153388   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分23秒   999     80319  267.00  108.00    0.00    0.00  375.00     0   1856.00      0.00 2710192  154112   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分24秒   999     80319  279.00   99.00    0.00    0.00  378.00     0   2592.00      0.00 2710192  153792   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分25秒   999     80319  272.00  104.00    0.00    0.00  376.00     0   1964.00      0.00 2710192  153764   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分26秒   999     80319  275.00  102.00    0.00    0.00  377.00     0   2223.00      0.00 2710048  154040   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分27秒   999     80319  264.00  110.00    0.00    0.00  374.00     0   3191.00      0.00 2709780  153768   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分28秒   999     80319  261.00  116.00    0.00    0.00  377.00     0   2455.00      0.00 2709780  152944   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分29秒   999     80319  270.00  107.00    0.00    0.00  377.00     0   2320.00      0.00 2709780  153712   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时01分30秒   999     80319  279.00   99.00    0.00    0.00  378.00     0   2777.00      0.00 2710148  153504   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
