Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分57秒   999    121201    1.00    1.00    0.00    0.00    2.00     3    168.00      0.00 2671456  117484   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分58秒   999    121201   70.00   11.00    0.00    0.00   81.00     3    122.00      0.00 2670504  117492   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时19分59秒   999    121201   44.00   10.00    0.00    0.00   54.00     3      1.00      0.00 2670504  117492   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分00秒   999    121201   41.00   13.00    0.00    0.00   54.00     3      0.00      0.00 2670504  117492   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分01秒   999    121201   43.00   11.00    0.00    0.00   54.00     3      0.00      0.00 2670504  117492   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分02秒   999    121201   43.00   12.00    0.00    0.00   55.00     3     10.00      0.00 2670504  117492   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分03秒   999    121201   45.00    9.00    0.00    0.00   54.00     3      0.00      0.00 2670504  117492   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分04秒   999    121201   43.00   10.00    0.00    0.00   53.00     3      0.00      0.00 2670504  117492   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分05秒   999    121201   43.00   10.00    0.00    0.00   53.00     3      0.00      0.00 2670504  117492   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分06秒   999    121201   43.00   12.00    0.00    0.00   55.00     3      0.00      0.00 2670504  117492   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分07秒   999    121201   43.00   11.00    0.00    0.00   54.00     3     17.00      0.00 2670504  117620   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分08秒   999    121201   42.00   11.00    0.00    0.00   53.00     3      0.00      0.00 2670504  117620   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分09秒   999    121201   42.00   11.00    0.00    0.00   53.00     3      0.00      0.00 2670504  117620   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分10秒   999    121201   38.00   15.00    0.00    0.00   53.00     3      0.00      0.00 2670504  117620   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分11秒   999    121201   41.00   12.00    0.00    0.00   53.00     3     42.00      0.00 2671016  117748   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分12秒   999    121201   46.00    8.00    0.00    0.00   54.00     3      0.00      0.00 2670504  117748   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时20分13秒   999    121201   43.00   11.00    0.00    0.00   54.00     3      0.00      0.00 2670504  117748   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
