Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分04秒   999    126301   52.00   11.00    0.00    0.00   63.00     0    355.00      0.00 2668876  114924   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分05秒   999    126301  171.00   40.00    0.00    0.00  211.00     0  69479.00      0.00 2711060  145764   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分06秒   999    126301  174.00   36.00    0.00    0.00  210.00     0  90170.00      0.00 2725348  152884   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分07秒   999    126301  175.00   38.00    0.00    0.00  213.00     0  86674.00      0.00 2716928  151936   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分08秒   999    126301  175.00   43.00    0.00    0.00  218.00     0  88516.00      0.00 2718744  150908   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分09秒   999    126301  174.00   40.00    0.00    0.00  214.00     0  93164.00      0.00 2720984  152104   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分10秒   999    126301  176.00   35.00    0.00    0.00  211.00     0  96162.00      0.00 2715652  148204   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分11秒   999    126301  180.00   37.00    0.00    0.00  217.00     0 106001.00      0.00 2717536  150564   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分12秒   999    126301  178.00   38.00    0.00    0.00  216.00     0 103431.00      0.00 2719788  152044   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分13秒   999    126301  164.00   45.00    0.00    0.00  209.00     0  94776.00      0.00 2713848  149180   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分14秒   999    126301  174.00   42.00    0.00    0.00  216.00     0 100733.00      0.00 2712564  149132   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分15秒   999    126301  179.00   38.00    0.00    0.00  217.00     0 107323.00      0.00 2720288  153032   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分16秒   999    126301  181.00   39.00    0.00    0.00  220.00     0 108238.00      0.00 2719340  151976   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分17秒   999    126301  172.00   46.00    0.00    0.00  218.00     0 110360.00      0.00 2719284  151052   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分18秒   999    126301  178.00   35.00    0.00    0.00  213.00     0 109383.00      0.00 2728256  153796   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分19秒   999    126301  180.00   38.00    0.00    0.00  218.00     0  96769.00      0.00 2716932  149292   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分20秒   999    126301  179.00   37.00    0.00    0.00  216.00     0  98884.00      0.00 2714952  148504   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分21秒   999    126301    7.00    1.00    0.00    0.00    8.00     0   4067.00      0.00 2716184  148048   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分22秒   999    126301   60.00   15.00    0.00    0.00   75.00     0  28779.00      0.00 2778616  206424   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分23秒   999    126301  163.00   61.00    0.00    0.00  224.00     0  45739.00      0.00 2767092  203568   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分24秒   999    126301  161.00   58.00    0.00    0.00  219.00     0  48082.00      0.00 2770844  207440   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分25秒   999    126301  166.00   50.00    0.00    0.00  216.00     0  57864.00      0.00 2760676  191848   0.59  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分26秒   999    126301  159.00   59.00    0.00    0.00  218.00     0  43122.00      0.00 2765984  199960   0.61  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分27秒   999    126301  169.00   52.00    0.00    0.00  221.00     0  46575.00      0.00 2759672  194464   0.59  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分28秒   999    126301  161.00   57.00    0.00    0.00  218.00     0  49877.00      0.00 2765924  193296   0.59  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分29秒   999    126301  169.00   56.00    0.00    0.00  225.00     0  40276.00      0.00 2769280  204280   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时41分30秒   999    126301  173.00   47.00    0.00    0.00  220.00     0  43118.00      0.00 2774408  212752   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
