4         Threads
25        Connections per thread
300       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets         8545.96          ---          ---         0.69714         0.71900         0.81500         1.42300         1.48700      8895.15 
Gets        85457.20     85457.20         0.00         0.68208         0.71100         0.76700         1.41500         1.48700     88531.75 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals      94003.16     85457.20         0.00         0.68345         0.71100         0.77500         1.41500         1.48700     97426.91 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.023        0.000
SET       0.343        5.000
SET       0.567       10.000
SET       0.663       15.000
SET       0.679       20.000
SET       0.687       25.000
SET       0.695       30.000
SET       0.703       35.000
SET       0.711       40.000
SET       0.719       45.000
SET       0.719       50.000
SET       0.719       52.500
SET       0.727       55.000
SET       0.727       57.500
SET       0.727       60.000
SET       0.735       62.500
SET       0.735       65.000
SET       0.735       67.500
SET       0.735       70.000
SET       0.735       72.500
SET       0.743       75.000
SET       0.743       76.250
SET       0.743       77.500
SET       0.743       78.750
SET       0.743       80.000
SET       0.743       81.250
SET       0.751       82.500
SET       0.751       83.750
SET       0.751       85.000
SET       0.751       86.250
SET       0.751       87.500
SET       0.759       88.125
SET       0.759       88.750
SET       0.759       89.375
SET       0.759       90.000
SET       0.759       90.625
SET       0.759       91.250
SET       0.767       91.875
SET       0.767       92.500
SET       0.767       93.125
SET       0.775       93.750
SET       0.783       94.062
SET       0.791       94.375
SET       0.799       94.688
SET       0.815       95.000
SET       0.831       95.312
SET       0.847       95.625
SET       0.871       95.938
SET       0.895       96.250
SET       0.927       96.562
SET       0.959       96.875
SET       0.967       97.031
SET       0.983       97.188
SET       0.999       97.344
SET       1.031       97.500
SET       1.143       97.656
SET       1.279       97.812
SET       1.327       97.969
SET       1.351       98.125
SET       1.367       98.281
SET       1.383       98.438
SET       1.391       98.516
SET       1.399       98.594
SET       1.407       98.672
SET       1.407       98.750
SET       1.415       98.828
SET       1.423       98.906
SET       1.423       98.984
SET       1.431       99.062
SET       1.431       99.141
SET       1.439       99.219
SET       1.439       99.258
SET       1.439       99.297
SET       1.447       99.336
SET       1.447       99.375
SET       1.447       99.414
SET       1.447       99.453
SET       1.455       99.492
SET       1.455       99.531
SET       1.455       99.570
SET       1.455       99.609
SET       1.463       99.629
SET       1.463       99.648
SET       1.463       99.668
SET       1.463       99.688
SET       1.463       99.707
SET       1.463       99.727
SET       1.471       99.746
SET       1.471       99.766
SET       1.471       99.785
SET       1.471       99.805
SET       1.479       99.814
SET       1.479       99.824
SET       1.479       99.834
SET       1.479       99.844
SET       1.479       99.854
SET       1.479       99.863
SET       1.487       99.873
SET       1.487       99.883
SET       1.487       99.893
SET       1.487       99.902
SET       1.495       99.907
SET       1.495       99.912
SET       1.495       99.917
SET       1.495       99.922
SET       1.495       99.927
SET       1.503       99.932
SET       1.503       99.937
SET       1.503       99.941
SET       1.511       99.946
SET       1.511       99.951
SET       1.511       99.954
SET       1.519       99.956
SET       1.519       99.958
SET       1.519       99.961
SET       1.527       99.963
SET       1.527       99.966
SET       1.527       99.968
SET       1.535       99.971
SET       1.535       99.973
SET       1.543       99.976
SET       1.543       99.977
SET       1.543       99.978
SET       1.551       99.979
SET       1.551       99.980
SET       1.551       99.982
SET       1.559       99.983
SET       1.559       99.984
SET       1.559       99.985
SET       1.567       99.987
SET       1.567       99.988
SET       1.567       99.988
SET       1.575       99.989
SET       1.575       99.990
SET       1.575       99.990
SET       1.575       99.991
SET       1.575       99.991
SET       1.583       99.992
SET       1.583       99.993
SET       1.591       99.993
SET       1.591       99.994
SET       1.591       99.994
SET       1.591       99.995
SET       1.599       99.995
SET       1.599       99.995
SET       1.599       99.995
SET       1.607       99.996
SET       1.607       99.996
SET       1.615       99.996
SET       1.615       99.997
SET       1.623       99.997
SET       1.631       99.997
SET       1.639       99.997
SET       1.647       99.997
SET       1.647       99.998
SET       1.663       99.998
SET       1.679       99.998
SET       1.687       99.998
SET       1.695       99.998
SET       1.711       99.998
SET       1.735       99.998
SET       1.743       99.999
SET       1.767       99.999
SET       1.799       99.999
SET       1.815       99.999
SET       1.887       99.999
SET       1.935       99.999
SET       1.975       99.999
SET       2.031       99.999
SET       2.079       99.999
SET       2.127       99.999
SET       2.127       99.999
SET       2.127       99.999
SET       2.127       99.999
SET       2.143       99.999
SET       2.143       99.999
SET       2.159       99.999
SET       2.159      100.000
SET       2.175      100.000
SET       2.175      100.000
SET       2.207      100.000
SET       2.207      100.000
SET       2.207      100.000
SET       2.207      100.000
SET       2.223      100.000
SET       2.223      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.271      100.000
SET       2.271      100.000
SET       2.271      100.000
SET       2.271      100.000
SET       2.319      100.000
SET       2.319      100.000
SET       2.319      100.000
SET       2.319      100.000
