4         Threads
25        Connections per thread
180       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets        12583.12          ---          ---         0.72345         0.70300         0.75900         1.41500         1.47100     13097.27 
Gets       125828.32    125828.32         0.00         0.72213         0.70300         0.75100         1.40700         1.47100    130355.33 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals     138411.44    125828.32         0.00         0.72225         0.70300         0.75100         1.40700         1.47100    143452.61 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.103        0.000
SET       0.679        5.000
SET       0.687       10.000
SET       0.695       15.000
SET       0.695       20.000
SET       0.695       25.000
SET       0.695       30.000
SET       0.703       35.000
SET       0.703       40.000
SET       0.703       45.000
SET       0.703       50.000
SET       0.703       52.500
SET       0.711       55.000
SET       0.711       57.500
SET       0.711       60.000
SET       0.711       62.500
SET       0.711       65.000
SET       0.711       67.500
SET       0.711       70.000
SET       0.719       72.500
SET       0.719       75.000
SET       0.719       76.250
SET       0.719       77.500
SET       0.719       78.750
SET       0.719       80.000
SET       0.719       81.250
SET       0.719       82.500
SET       0.727       83.750
SET       0.727       85.000
SET       0.727       86.250
SET       0.727       87.500
SET       0.727       88.125
SET       0.727       88.750
SET       0.727       89.375
SET       0.735       90.000
SET       0.735       90.625
SET       0.735       91.250
SET       0.735       91.875
SET       0.735       92.500
SET       0.735       93.125
SET       0.743       93.750
SET       0.743       94.062
SET       0.743       94.375
SET       0.751       94.688
SET       0.759       95.000
SET       0.767       95.312
SET       0.775       95.625
SET       0.791       95.938
SET       0.823       96.250
SET       0.839       96.562
SET       0.887       96.875
SET       0.935       97.031
SET       0.967       97.188
SET       0.983       97.344
SET       1.215       97.500
SET       1.359       97.656
SET       1.367       97.812
SET       1.375       97.969
SET       1.383       98.125
SET       1.391       98.281
SET       1.399       98.438
SET       1.399       98.516
SET       1.399       98.594
SET       1.399       98.672
SET       1.407       98.750
SET       1.407       98.828
SET       1.407       98.906
SET       1.415       98.984
