Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分01秒   999    100334    3.00    0.00    0.00    0.00    3.00     3     23.00      0.00 2667196  114152   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分02秒   999    100334   63.00   18.00    0.00    0.00   81.00     3    182.00      0.00 2667708  114536   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分03秒   999    100334   41.00   14.00    0.00    0.00   55.00     3      1.00      0.00 2667708  114536   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分04秒   999    100334   41.00   13.00    0.00    0.00   54.00     3     79.00      0.00 2667708  114344   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分05秒   999    100334   41.00   12.00    0.00    0.00   53.00     3     36.00      0.00 2667708  114344   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分06秒   999    100334   45.00    9.00    0.00    0.00   54.00     3    107.00      0.00 2667708  114336   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分07秒   999    100334   43.00    9.00    0.00    0.00   52.00     3    108.00      0.00 2667708  114448   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分08秒   999    100334   42.00   10.00    0.00    0.00   52.00     3      0.00      0.00 2667708  114448   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分09秒   999    100334   43.00   10.00    0.00    0.00   53.00     3      1.00      0.00 2667708  114448   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分10秒   999    100334   41.00   12.00    0.00    0.00   53.00     3      8.00      0.00 2667708  114448   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分11秒   999    100334   45.00    8.00    0.00    0.00   53.00     3     88.00      0.00 2668732  114704   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分12秒   999    100334   43.00   10.00    0.00    0.00   53.00     3     30.00      0.00 2668220  114704   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分13秒   999    100334   43.00   11.00    0.00    0.00   54.00     3     82.00      0.00 2668220  114892   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分14秒   999    100334   39.00   14.00    0.00    0.00   53.00     3      0.00      0.00 2668220  114892   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分15秒   999    100334   40.00   13.00    0.00    0.00   53.00     3     36.00      0.00 2668732  114892   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分16秒   999    100334   44.00    9.00    0.00    0.00   53.00     3     45.00      0.00 2668732  115148   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时36分17秒   999    100334   43.00   11.00    0.00    0.00   54.00     3      0.00      0.00 2668220  114772   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
