Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分24秒   999     51603   10.00    8.00    0.00    0.00   18.00     0    361.00      0.00 2673164  118136   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分25秒   999     51603  194.00   70.00    0.00    0.00  264.00     0  24824.00      0.00 2712160  149516   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分26秒   999     51603  231.00  109.00    0.00    0.00  340.00     0   9782.00      0.00 2710892  149780   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分27秒   999     51603  225.00  107.00    0.00    0.00  332.00     0   6302.00      0.00 2710384  149496   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分28秒   999     51603  210.00  112.00    0.00    0.00  322.00     0   4291.00      0.00 2709872  149884   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分29秒   999     51603  220.00  108.00    0.00    0.00  328.00     0   5867.00      0.00 2711696  150464   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分30秒   999     51603  218.00  112.00    0.00    0.00  330.00     0   3354.00      0.00 2710672  150716   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分31秒   999     51603  223.00  106.00    0.00    0.00  329.00     0   3393.00      0.00 2712064  150468   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分32秒   999     51603  217.00  102.00    0.00    0.00  319.00     0   2166.00      0.00 2711040  150932   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分33秒   999     51603  221.00  102.00    0.00    0.00  323.00     0   3053.00      0.00 2711552  150680   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分34秒   999     51603  212.00  107.00    0.00    0.00  319.00     0   2283.00      0.00 2710016  149884   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分35秒   999     51603  229.00   98.00    0.00    0.00  327.00     0   2831.00      0.00 2712064  151864   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分36秒   999     51603  228.00   97.00    0.00    0.00  325.00     0   2121.00      0.00 2710016  149880   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分37秒   999     51603  218.00  101.00    0.00    0.00  319.00     0   1562.00      0.00 2711456  151400   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分38秒   999     51603  218.00  102.00    0.00    0.00  320.00     0   1857.00      0.00 2710192  150696   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分39秒   999     51603  219.00   97.00    0.00    0.00  316.00     0   1313.00      0.00 2711584  151208   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时08分40秒   999     51603  228.00   97.00    0.00    0.00  325.00     0   1533.00      0.00 2711584  151756   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
