Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分32秒   999    119019   54.00   15.00    0.00    0.00   69.00     0    299.00      0.00 2672064  121920   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分33秒   999    119019  184.00   31.00    0.00    0.00  215.00     0  40252.00      0.00 2709308  149096   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分34秒   999    119019  175.00   40.00    0.00    0.00  215.00     0  86813.00      0.00 2723284  159928   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分35秒   999    119019  184.00   35.00    0.00    0.00  219.00     0  90659.00      0.00 2722692  158048   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分36秒   999    119019  177.00   39.00    0.00    0.00  216.00     0  83757.00      0.00 2722740  159976   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分37秒   999    119019  181.00   36.00    0.00    0.00  217.00     0  77759.00      0.00 2717348  157112   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分38秒   999    119019  181.00   35.00    0.00    0.00  216.00     0  81239.00      0.00 2718704  160040   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分39秒   999    119019  183.00   35.00    0.00    0.00  218.00     0  84700.00      0.00 2726932  162360   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分40秒   999    119019  178.00   35.00    0.00    0.00  213.00     0  78039.00      0.00 2727648  161356   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分41秒   999    119019  180.00   36.00    0.00    0.00  216.00     0  82829.00      0.00 2727944  161296   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分42秒   999    119019  176.00   40.00    0.00    0.00  216.00     0  82093.00      0.00 2726492  163992   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分43秒   999    119019  184.00   34.00    0.00    0.00  218.00     0  74377.00      0.00 2718648  157960   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分44秒   999    119019  175.00   41.00    0.00    0.00  216.00     0  82878.00      0.00 2718788  158768   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分45秒   999    119019  180.00   37.00    0.00    0.00  217.00     0  81011.00      0.00 2725412  160220   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分46秒   999    119019  178.00   35.00    0.00    0.00  213.00     0  80193.00      0.00 2719384  159332   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分47秒   999    119019  190.00   31.00    0.00    0.00  221.00     0  89225.00      0.00 2720568  161132   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时19分48秒   999    119019  183.00   31.00    0.00    0.00  214.00     0  79898.00      0.00 2727664  164556   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
