id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q3-rate70,1.001,25993,,24783,0,25160,123,3097,8623,26046,46665,176,3081,8468,39650,53980
q3-rate70,2.000,41698,,42876,0,42514,189,7270,30097,64958,77613,325,4875,25760,56489,82949
q3-rate70,3.000,33583,,33611,0,33599,122,493,680,1095,2461,246,750,944,1467,2491
q3-rate70,4.000,33604,,33588,0,33596,100,534,702,1032,1525,282,790,983,1484,1930
q3-rate70,5.000,33630,,33637,0,33632,123,482,686,1099,1972,252,731,925,1463,2647
q3-rate70,6.000,33636,,33624,0,33621,110,427,582,890,1956,303,677,844,1232,2695
q3-rate70,7.000,33625,,33618,0,33618,109,537,725,962,1328,220,838,973,1448,2204
q3-rate70,8.000,33637,,33634,0,33643,104,489,661,920,1368,253,726,899,1260,1734
q3-rate70,9.000,33619,,33622,0,33616,136,599,767,978,1537,253,828,952,1341,2053
q3-rate70,10.000,33607,,33604,0,33601,116,572,732,947,1243,250,814,940,1321,2047
q3-rate70,11.000,33581,,33579,0,33598,125,521,712,982,1513,224,793,938,1323,2124
q3-rate70,12.000,33591,,33606,0,33600,111,575,756,1045,1359,211,831,989,1429,1955
q3-rate70,13.000,33591,,33604,0,33594,130,581,761,984,2183,248,824,964,1306,2501
q3-rate70,14.000,33619,,33598,0,33591,131,635,796,989,1156,303,869,995,1373,1918
q3-rate70,15.000,33591,,33598,0,33600,126,632,786,1001,2744,299,854,965,1366,3222
q3-rate70,16.000,33637,,33627,0,33625,135,545,726,1038,2877,295,796,943,1548,3249
q3-rate70,17.000,33607,,33633,0,33636,120,403,558,1001,2922,238,655,819,1323,3006
q3-rate70,18.000,33599,,33581,0,33592,114,579,750,1001,2128,249,822,956,1298,1892
q3-rate70,19.000,33628,,33633,0,33631,112,576,766,1045,2532,309,849,988,1531,2530
q3-rate70,20.000,33618,,33621,0,33629,132,601,754,982,1309,303,831,960,1310,1910
