Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分23秒   999     71489   18.00    5.00    0.00    0.00   23.00     1    612.00      0.00 2674068  119344   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分24秒   999     71489  237.00   82.00    0.00    0.00  319.00     1  42558.00      0.00 2730764  160416   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分25秒   999     71489  271.00  100.00    0.00    0.00  371.00     1  36627.00      0.00 2731112  160504   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分26秒   999     71489  264.00  103.00    0.00    0.00  367.00     1   6492.00      0.00 2731352  160712   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分27秒   999     71489  265.00  107.00    0.00    0.00  372.00     1   4487.00      0.00 2729576  160120   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分28秒   999     71489  250.00  112.00    0.00    0.00  362.00     1   3650.00      0.00 2728728  159820   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分29秒   999     71489  258.00  104.00    0.00    0.00  362.00     1   3332.00      0.00 2727752  159084   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分30秒   999     71489  267.00  101.00    0.00    0.00  368.00     1   2827.00      0.00 2728408  159604   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分31秒   999     71489  251.00  112.00    0.00    0.00  363.00     1   2472.00      0.00 2728312  159288   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分32秒   999     71489  242.00  120.00    0.00    0.00  362.00     1   1925.00      0.00 2727144  158856   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分33秒   999     71489  257.00  106.00    0.00    0.00  363.00     1   2173.00      0.00 2728680  159056   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分34秒   999     71489  253.00  113.00    0.00    0.00  366.00     1   1519.00      0.00 2727656  158416   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分35秒   999     71489  259.00  112.00    0.00    0.00  371.00     1   2749.00      0.00 2728536  159784   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分36秒   999     71489  250.00  110.00    0.00    0.00  360.00     1    918.00      0.00 2728024  159600   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分37秒   999     71489  255.00  107.00    0.00    0.00  362.00     1   1043.00      0.00 2728024  160264   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分38秒   999     71489  254.00  109.00    0.00    0.00  363.00     1   1378.00      0.00 2729048  160468   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分39秒   999     71489  244.00  114.00    0.00    0.00  358.00     1    645.00      0.00 2726904  159172   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
