Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分30秒   999     89608   21.00   12.00    0.00    0.00   33.00     2   1312.00      0.00 2674392  124128   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分31秒   999     89608  259.00   83.00    0.00    0.00  342.00     2  61305.00      0.00 2729408  158092   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分32秒   999     89608  274.00  106.00    0.00    0.00  380.00     2  99980.00      0.00 2745824  177556   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分33秒   999     89608  282.00   96.00    0.00    0.00  378.00     2  18412.00      0.00 2736808  170248   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分34秒   999     89608  279.00   99.00    0.00    0.00  378.00     2   5312.00      0.00 2734632  169240   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分35秒   999     89608  272.00  104.00    0.00    0.00  376.00     2   5337.00      0.00 2736416  169552   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分36秒   999     89608  276.00  104.00    0.00    0.00  380.00     2   2407.00      0.00 2735824  168984   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分37秒   999     89608  270.00  106.00    0.00    0.00  376.00     2   2680.00      0.00 2734864  168468   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分38秒   999     89608  267.00  111.00    0.00    0.00  378.00     2   2603.00      0.00 2734532  167928   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分39秒   999     89608  272.00  104.00    0.00    0.00  376.00     2   2104.00      0.00 2732548  166008   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分40秒   999     89608  270.00  109.00    0.00    0.00  379.00     2   1526.00      0.00 2731588  165016   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分41秒   999     89608  273.00  105.00    0.00    0.00  378.00     2   1288.00      0.00 2728668  163664   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分42秒   999     89608  270.00  109.00    0.00    0.00  379.00     2   2106.00      0.00 2727196  162448   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分43秒   999     89608  260.00  115.00    0.00    0.00  375.00     2   1975.00      0.00 2727836  163816   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分44秒   999     89608  280.00  100.00    0.00    0.00  380.00     2   1566.00      0.00 2726272  162860   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分45秒   999     89608  279.00   98.00    0.00    0.00  377.00     2   1511.00      0.00 2726704  163144   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分46秒   999     89608  264.00  114.00    0.00    0.00  378.00     2    871.00      0.00 2725088  160840   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
