Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分14秒   999    114606   52.00   14.00    0.00    0.00   66.00     2    593.00      0.00 2671920  119356   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分15秒   999    114606  176.00   39.00    0.00    0.00  215.00     2  59866.00      0.00 2706004  144136   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分16秒   999    114606  187.00   33.00    0.00    0.00  220.00     2  99696.00      0.00 2711508  151256   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分17秒   999    114606  174.00   40.00    0.00    0.00  214.00     2  95325.00      0.00 2718392  153956   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分18秒   999    114606  176.00   37.00    0.00    0.00  213.00     2  97935.00      0.00 2712652  152640   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分19秒   999    114606  173.00   38.00    0.00    0.00  211.00     2  96559.00      0.00 2719504  154852   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分20秒   999    114606  171.00   39.00    0.00    0.00  210.00     2  94182.00      0.00 2718716  154968   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分21秒   999    114606  177.00   36.00    0.00    0.00  213.00     2  93944.00      0.00 2716976  154732   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分22秒   999    114606  175.00   41.00    0.00    0.00  216.00     2 105321.00      0.00 2723920  156080   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分23秒   999    114606  175.00   44.00    0.00    0.00  219.00     2 102496.00      0.00 2721404  158876   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分24秒   999    114606  176.00   38.00    0.00    0.00  214.00     2  93759.00      0.00 2721364  154844   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分25秒   999    114606  170.00   44.00    0.00    0.00  214.00     2  94605.00      0.00 2720088  156436   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分26秒   999    114606  172.00   41.00    0.00    0.00  213.00     2  99364.00      0.00 2723632  153728   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分27秒   999    114606  174.00   43.00    0.00    0.00  217.00     2  98770.00      0.00 2721632  154660   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分28秒   999    114606  178.00   35.00    0.00    0.00  213.00     2  94767.00      0.00 2724844  156204   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分29秒   999    114606  176.00   39.00    0.00    0.00  215.00     2  80078.00      0.00 2723320  156140   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分30秒   999    114606  173.00   42.00    0.00    0.00  215.00     2  80433.00      0.00 2718328  155240   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分31秒   999    114606   63.00   10.00    0.00    0.00   73.00     2  27522.00      0.00 2721736  156384   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分32秒   999    114606    7.00    1.00    0.00    0.00    8.00     2   3824.00      0.00 2736360  166720   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分33秒   999    114606  147.00   46.00    0.00    0.00  193.00     2  73791.00      0.00 2768624  204552   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分34秒   999    114606  150.00   54.00    0.00    0.00  204.00     2  68608.00      0.00 2775876  194428   0.60  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时55分35秒   999    114606  148.00   53.00    0.00    0.00  201.00     2  72282.00      0.00 2760692  192740   0.59  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
