Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分10秒   999    116605   21.00    4.00    0.00    0.00   25.00     2    554.00      0.00 2672036  118800   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分11秒   999    116605  264.00   75.00    0.00    0.00  339.00     2  72957.00      0.00 2739876  165940   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分12秒   999    116605  277.00  104.00    0.00    0.00  381.00     2  71308.00      0.00 2746536  170840   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分13秒   999    116605  276.00  102.00    0.00    0.00  378.00     2   6262.00      0.00 2746604  170236   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分14秒   999    116605  276.00  104.00    0.00    0.00  380.00     2   5588.00      0.00 2745260  169644   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分15秒   999    116605  280.00   97.00    0.00    0.00  377.00     2   2591.00      0.00 2741908  168648   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分16秒   999    116605  273.00  106.00    0.00    0.00  379.00     2   1805.00      0.00 2740372  168752   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分17秒   999    116605  271.00  105.00    0.00    0.00  376.00     2   3276.00      0.00 2739052  168520   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分18秒   999    116605  280.00   98.00    0.00    0.00  378.00     2   1876.00      0.00 2738836  168484   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分19秒   999    116605  268.00  110.00    0.00    0.00  378.00     2   1412.00      0.00 2737732  167604   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分20秒   999    116605  267.00  113.00    0.00    0.00  380.00     2   1233.00      0.00 2736408  167628   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分21秒   999    116605  270.00  107.00    0.00    0.00  377.00     2   1186.00      0.00 2737352  166636   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分22秒   999    116605  280.00   98.00    0.00    0.00  378.00     2   1442.00      0.00 2735448  166324   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分23秒   999    116605  272.00  106.00    0.00    0.00  378.00     2   1494.00      0.00 2734856  165236   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分24秒   999    116605  270.00  108.00    0.00    0.00  378.00     2   1543.00      0.00 2735800  165648   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分25秒   999    116605  275.00  104.00    0.00    0.00  379.00     2   1113.00      0.00 2734184  164372   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时10分26秒   999    116605  265.00  113.00    0.00    0.00  378.00     2   1283.00      0.00 2734616  164548   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
