Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分12秒   999    124102    2.00    1.00    0.00    0.00    3.00     3    145.00      0.00 2671244  121864   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分13秒   999    124102   59.00   17.00    0.00    0.00   76.00     3     78.00      0.00 2671244  121840   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分14秒   999    124102   45.00   14.00    0.00    0.00   59.00     3      0.00      0.00 2670292  121508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分15秒   999    124102   42.00   12.00    0.00    0.00   54.00     3      0.00      0.00 2670292  121508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分16秒   999    124102   41.00   13.00    0.00    0.00   54.00     3      0.00      0.00 2670292  121508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分17秒   999    124102   47.00    8.00    0.00    0.00   55.00     3     46.00      0.00 2670804  121508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分18秒   999    124102   46.00   10.00    0.00    0.00   56.00     3     23.00      0.00 2670804  121508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分19秒   999    124102   45.00    9.00    0.00    0.00   54.00     3     18.00      0.00 2670804  121508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分20秒   999    124102   46.00    8.00    0.00    0.00   54.00     3     24.00      0.00 2670804  121508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分21秒   999    124102   43.00   11.00    0.00    0.00   54.00     3     34.00      0.00 2670804  121636   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分22秒   999    124102   45.00   10.00    0.00    0.00   55.00     3     56.00      0.00 2670804  121636   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分23秒   999    124102   42.00   12.00    0.00    0.00   54.00     3      0.00      0.00 2670804  121636   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分24秒   999    124102   45.00   10.00    0.00    0.00   55.00     3      0.00      0.00 2670804  121636   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分25秒   999    124102   41.00   13.00    0.00    0.00   54.00     3      0.00      0.00 2670804  121636   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分26秒   999    124102   43.00   12.00    0.00    0.00   55.00     3      0.00      0.00 2670804  121636   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分27秒   999    124102   45.00   10.00    0.00    0.00   55.00     3     36.00      0.00 2671316  121636   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时36分28秒   999    124102   41.00   15.00    0.00    0.00   56.00     3     71.00      0.00 2671316  121584   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
