Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分17秒   999     83281   15.00    7.00    0.00    0.00   22.00     0    810.00      0.00 2676120  122024   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分18秒   999     83281  273.27   78.22    0.00    0.00  351.49     0  68754.46      0.00 2729044  160264   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分19秒   999     83281  290.00   87.00    0.00    0.00  377.00     0  66463.00      0.00 2734264  161384   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分20秒   999     83281  275.00  104.00    0.00    0.00  379.00     0  13078.00      0.00 2732440  160680   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分21秒   999     83281  260.00  119.00    0.00    0.00  379.00     0   9206.00      0.00 2731688  160108   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分22秒   999     83281  266.00  111.00    0.00    0.00  377.00     0   7475.00      0.00 2729808  159992   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分23秒   999     83281  274.00  102.00    0.00    0.00  376.00     0   3284.00      0.00 2728912  161124   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分24秒   999     83281  263.00  114.00    0.00    0.00  377.00     0   2922.00      0.00 2727392  160136   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分25秒   999     83281  260.00  115.00    0.00    0.00  375.00     0   2417.00      0.00 2725972  158596   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分26秒   999     83281  268.00  111.00    0.00    0.00  379.00     0   2497.00      0.00 2725016  158008   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分27秒   999     83281  273.00  104.00    0.00    0.00  377.00     0   2119.00      0.00 2724424  158192   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分28秒   999     83281  262.00  117.00    0.00    0.00  379.00     0   2198.00      0.00 2723832  156892   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分29秒   999     83281  270.00  107.00    0.00    0.00  377.00     0   2097.00      0.00 2723080  157000   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分30秒   999     83281  278.00  100.00    0.00    0.00  378.00     0   1553.00      0.00 2723960  158144   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分31秒   999     83281  263.00  113.00    0.00    0.00  376.00     0   1247.00      0.00 2722344  156684   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分32秒   999     83281  274.00  104.00    0.00    0.00  378.00     0   1575.00      0.00 2722776  156796   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时23分33秒   999     83281  267.00  110.00    0.00    0.00  377.00     0   1199.00      0.00 2722696  157304   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
