Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分32秒   999    131773    3.00    1.00    0.00    0.00    4.00     0     35.00      0.00 2667832  117128   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分33秒   999    131773   64.00   20.00    0.00    0.00   84.00     0     68.00      0.00 2668344  117256   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分34秒   999    131773   44.00    9.00    0.00    0.00   53.00     0     39.00      0.00 2667832  116644   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分35秒   999    131773   42.00   12.00    0.00    0.00   54.00     0     30.00      0.00 2667832  116772   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分36秒   999    131773   39.00   15.00    0.00    0.00   54.00     0     46.00      0.00 2667832  116772   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分37秒   999    131773   43.00   12.00    0.00    0.00   55.00     0    104.00      0.00 2668344  116900   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分38秒   999    131773   44.00   11.00    0.00    0.00   55.00     0     52.00      0.00 2668344  117156   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分39秒   999    131773   45.00    9.00    0.00    0.00   54.00     0      3.00      0.00 2668344  117156   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分40秒   999    131773   40.00   14.00    0.00    0.00   54.00     0      0.00      0.00 2668344  117156   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分41秒   999    131773   44.00   11.00    0.00    0.00   55.00     0      0.00      0.00 2668344  117156   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分42秒   999    131773   48.00    8.00    0.00    0.00   56.00     0     35.00      0.00 2668344  117412   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分43秒   999    131773   42.00   12.00    0.00    0.00   54.00     0     11.00      0.00 2668344  117412   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分44秒   999    131773   37.00   18.00    0.00    0.00   55.00     0      7.00      0.00 2668344  117412   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分45秒   999    131773   42.00   12.00    0.00    0.00   54.00     0      0.00      0.00 2668344  117412   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分46秒   999    131773   38.00   17.00    0.00    0.00   55.00     0      0.00      0.00 2668344  117412   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分47秒   999    131773   44.00   11.00    0.00    0.00   55.00     0      6.00      0.00 2667832  117412   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时44分48秒   999    131773   44.00   11.00    0.00    0.00   55.00     0     22.00      0.00 2667832  117412   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
