Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分55秒   999     64908   29.00    9.00    0.00    0.00   38.00     3   1425.00      0.00 2680484  123396   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分56秒   999     64908  227.00   95.00    0.00    0.00  322.00     3  12082.00      0.00 2708748  149312   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分57秒   999     64908  232.00  110.00    0.00    0.00  342.00     3   4575.00      0.00 2709680  149800   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分58秒   999     64908  239.00  102.00    0.00    0.00  341.00     3   2843.00      0.00 2709024  149528   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分59秒   999     64908  228.00  109.00    0.00    0.00  337.00     3   2085.00      0.00 2709024  149576   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分00秒   999     64908  236.00  102.00    0.00    0.00  338.00     3   2585.00      0.00 2710560  150856   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分01秒   999     64908  243.00   97.00    0.00    0.00  340.00     3   1640.00      0.00 2708880  150040   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分02秒   999     64908  231.00  105.00    0.00    0.00  336.00     3   1264.00      0.00 2708368  149116   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分03秒   999     64908  225.00  108.00    0.00    0.00  333.00     3   1465.00      0.00 2709296  149276   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分04秒   999     64908  233.00  107.00    0.00    0.00  340.00     3   1218.00      0.00 2708420  150160   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分05秒   999     64908  235.00  106.00    0.00    0.00  341.00     3   1383.00      0.00 2709860  150824   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分06秒   999     64908  229.00  108.00    0.00    0.00  337.00     3   1238.00      0.00 2709348  150688   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分07秒   999     64908  239.00  104.00    0.00    0.00  343.00     3    802.00      0.00 2709348  150472   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分08秒   999     64908  229.00  104.00    0.00    0.00  333.00     3    806.00      0.00 2708836  150664   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分09秒   999     64908  224.00  107.00    0.00    0.00  331.00     3    806.00      0.00 2709860  151396   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分10秒   999     64908  224.00  105.00    0.00    0.00  329.00     3    745.00      0.00 2710884  151268   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时54分11秒   999     64908  233.00   97.00    0.00    0.00  330.00     3    619.00      0.00 2710372  151772   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
